year,month,day,hour,temperature
2013,9,6,5,21.72500517
2013,9,6,6,21.57041597
2013,9,6,7,22.26922615
2013,9,6,8,23.26818918
2013,9,6,9,24.62627826
2013,9,6,10,25.60968038
2013,9,6,11,27.24175304
2013,9,6,12,27.94935017
2013,9,6,13,27.97335428
2013,9,6,14,27.3965446
2013,9,6,15,26.60159398
2013,9,6,16,26.34938715
2013,9,6,17,25.90400652
2013,9,6,18,25.40349618
2013,9,6,19,25.09837442
2013,9,6,20,24.16804078
2013,9,6,21,23.75101187
2013,9,6,22,23.42826031
2013,9,6,23,23.18493479
2013,9,7,0,22.59178328
2013,9,7,1,22.29010589
2013,9,7,2,21.98932601
2013,9,7,3,21.73240164
2013,9,7,4,21.7071422
2013,9,7,5,21.43769659
2013,9,7,6,21.50483934
2013,9,7,7,22.24737801
2013,9,7,8,23.06264323
2013,9,7,9,24.022109
2013,9,7,10,25.42557227
2013,9,7,11,26.76912654
2013,9,7,12,28.06348443
2013,9,7,13,27.53433774
2013,9,7,14,27.37133714
2013,9,7,15,26.50724825
2013,9,7,16,26.08756665
2013,9,7,17,25.76980126
2013,9,7,18,25.33127661
2013,9,7,19,24.55940518
2013,9,7,20,24.10999459
2013,9,7,21,23.54801322
2013,9,7,22,23.12778768
2013,9,7,23,22.82031022
2013,9,8,0,21.74314483
2013,9,8,1,21.44174975
2013,9,8,2,21.18618141
2013,9,8,3,20.98608637
2013,9,8,4,20.90896288
2013,9,8,5,20.68311138
2013,9,8,6,20.6447987
2013,9,8,7,21.35474112
2013,9,8,8,22.23119137
2013,9,8,9,23.1977204
2013,9,8,10,24.50603057
2013,9,8,11,25.50275402
2013,9,8,12,26.68579611
2013,9,8,13,26.34055383
2013,9,8,14,26.52876879
2013,9,8,15,25.68920873
2013,9,8,16,25.269237
2013,9,8,17,24.96555518
2013,9,8,18,24.36048858
2013,9,8,19,23.78525189
2013,9,8,20,23.101166
2013,9,8,21,22.94447044
2013,9,8,22,22.65106877
2013,9,8,23,21.86264222
2013,9,9,0,23.0910148
2013,9,9,1,22.76330888
2013,9,9,2,22.52719837
2013,9,9,3,22.31700509
2013,9,9,4,22.17827806
2013,9,9,5,21.87927678
2013,9,9,6,22.0978862
2013,9,9,7,22.62317398
2013,9,9,8,23.60047938
2013,9,9,9,24.66582528
2013,9,9,10,25.85640608
2013,9,9,11,27.35081225
2013,9,9,12,28.26443321
2013,9,9,13,28.50089333
2013,9,9,14,28.07766877
2013,9,9,15,26.95883976
2013,9,9,16,26.49505812
2013,9,9,17,26.13038247
2013,9,9,18,25.64415976
2013,9,9,19,24.94459155
2013,9,9,20,24.55224737
2013,9,9,21,24.40484816
2013,9,9,22,23.78332075
2013,9,9,23,23.37118215
2013,9,10,0,21.2060795
2013,9,10,1,20.90517453
2013,9,10,2,20.66172541
2013,9,10,3,20.48515354
2013,9,10,4,20.28339215
2013,9,10,5,20.07568233
2013,9,10,6,20.20811317
2013,9,10,7,20.81988353
2013,9,10,8,21.71125132
2013,9,10,9,22.61549466
2013,9,10,10,23.59475553
2013,9,10,11,25.1615633
2013,9,10,12,26.033993
2013,9,10,13,25.86191784
2013,9,10,14,25.92230808
2013,9,10,15,24.82179069
2013,9,10,16,24.26682602
2013,9,10,17,24.21050018
2013,9,10,18,23.60757111
2013,9,10,19,22.97339428
2013,9,10,20,22.66277875
2013,9,10,21,22.1116379
2013,9,10,22,22.01025399
2013,9,10,23,21.34991814
2013,9,11,0,20.14350139
2013,9,11,1,19.86890948
2013,9,11,2,19.629965
2013,9,11,3,19.41875907
2013,9,11,4,19.31940745
2013,9,11,5,19.0822229
2013,9,11,6,19.14159918
2013,9,11,7,19.74986041
2013,9,11,8,20.48438313
2013,9,11,9,21.40449006
2013,9,11,10,22.57896143
2013,9,11,11,23.48274371
2013,9,11,12,24.77735212
2013,9,11,13,24.76236274
2013,9,11,14,24.29769303
2013,9,11,15,23.7174515
2013,9,11,16,23.29027622
2013,9,11,17,23.07684132
2013,9,11,18,22.41810157
2013,9,11,19,22.25960114
2013,9,11,20,21.35408365
2013,9,11,21,21.08278379
2013,9,11,22,20.69541472
2013,9,11,23,20.45913779
2013,9,12,0,19.89619172
2013,9,12,1,19.63135824
2013,9,12,2,19.35110334
2013,9,12,3,19.16579474
2013,9,12,4,19.04885952
2013,9,12,5,18.86579583
2013,9,12,6,18.920036
2013,9,12,7,19.4952684
2013,9,12,8,20.28013078
2013,9,12,9,21.22659043
2013,9,12,10,22.54219837
2013,9,12,11,23.68593347
2013,9,12,12,24.24410041
2013,9,12,13,24.3926624
2013,9,12,14,24.37134509
2013,9,12,15,23.54738791
2013,9,12,16,23.18020413
2013,9,12,17,22.55871435
2013,9,12,18,22.2747203
2013,9,12,19,21.39724355
2013,9,12,20,21.28918651
2013,9,12,21,20.83047956
2013,9,12,22,20.23108766
2013,9,12,23,20.20778324
2013,9,13,0,21.17414906
2013,9,13,1,20.87628333
2013,9,13,2,20.61797501
2013,9,13,3,20.50462538
2013,9,13,4,20.32914327
2013,9,13,5,20.13907258
2013,9,13,6,20.21169548
2013,9,13,7,20.77007632
2013,9,13,8,21.54106374
2013,9,13,9,22.77608718
2013,9,13,10,23.87313015
2013,9,13,11,25.03221583
2013,9,13,12,25.96659545
2013,9,13,13,26.06545079
2013,9,13,14,25.59456851
2013,9,13,15,24.77804098
2013,9,13,16,24.58219948
2013,9,13,17,24.24327832
2013,9,13,18,23.63233754
2013,9,13,19,23.06311818
2013,9,13,20,22.42291705
2013,9,13,21,21.97326412
2013,9,13,22,21.70239285
2013,9,13,23,21.59030288
2013,9,14,0,19.18572894
2013,9,14,1,18.90305568
2013,9,14,2,18.68639275
2013,9,14,3,18.5605872
2013,9,14,4,18.37103853
2013,9,14,5,18.24080517
2013,9,14,6,18.31083914
2013,9,14,7,18.82263153
2013,9,14,8,19.51729554
2013,9,14,9,20.45648308
2013,9,14,10,21.54841467
2013,9,14,11,22.49600227
2013,9,14,12,23.38704012
2013,9,14,13,23.80606408
2013,9,14,14,23.37398563
2013,9,14,15,22.64676661
2013,9,14,16,22.22280805
2013,9,14,17,21.6395313
2013,9,14,18,21.70179131
2013,9,14,19,20.99797844
2013,9,14,20,20.64321224
2013,9,14,21,20.04945718
2013,9,14,22,19.96317612
2013,9,14,23,19.56740993
2013,9,15,0,18.1560612
2013,9,15,1,17.90289947
2013,9,15,2,17.67379521
2013,9,15,3,17.50346014
2013,9,15,4,17.47957089
2013,9,15,5,17.34671895
2013,9,15,6,17.19853363
2013,9,15,7,17.77733308
2013,9,15,8,18.5688618
2013,9,15,9,19.31108936
2013,9,15,10,20.52853063
2013,9,15,11,21.51763029
2013,9,15,12,22.16664935
2013,9,15,13,22.39789666
2013,9,15,14,21.97920834
2013,9,15,15,21.39981318
2013,9,15,16,21.01109833
2013,9,15,17,20.64566714
2013,9,15,18,20.29229037
2013,9,15,19,19.96347076
2013,9,15,20,19.36689069
2013,9,15,21,18.91939853
2013,9,15,22,18.5384947
2013,9,15,23,18.12752179
2013,9,16,0,18.42248442
2013,9,16,1,18.1671961
2013,9,16,2,17.94308174
2013,9,16,3,17.8213174
2013,9,16,4,17.72471944
2013,9,16,5,17.46410621
2013,9,16,6,17.56205251
2013,9,16,7,18.01953402
2013,9,16,8,18.76324369
2013,9,16,9,19.75287074
2013,9,16,10,20.67724435
2013,9,16,11,22.01762091
2013,9,16,12,22.60526305
2013,9,16,13,22.76559607
2013,9,16,14,22.48822923
2013,9,16,15,21.63917285
2013,9,16,16,21.2241416
2013,9,16,17,20.80698712
2013,9,16,18,20.66488552
2013,9,16,19,20.15492994
2013,9,16,20,19.71831686
2013,9,16,21,19.38098995
2013,9,16,22,18.8098582
2013,9,16,23,18.67487237
2013,9,17,0,18.76439225
2013,9,17,1,18.50587044
2013,9,17,2,18.27139124
2013,9,17,3,18.13574988
2013,9,17,4,18.02395314
2013,9,17,5,17.85947091
2013,9,17,6,17.85432546
2013,9,17,7,18.33265771
2013,9,17,8,19.09673727
2013,9,17,9,20.1415538
2013,9,17,10,21.27727771
2013,9,17,11,22.23821101
2013,9,17,12,23.01196947
2013,9,17,13,22.88936291
2013,9,17,14,22.46917241
2013,9,17,15,22.24111355
2013,9,17,16,21.67897603
2013,9,17,17,21.38545046
2013,9,17,18,20.83322899
2013,9,17,19,20.43513251
2013,9,17,20,19.93189299
2013,9,17,21,19.72785554
2013,9,17,22,19.44549356
2013,9,17,23,19.26324243
2013,9,18,0,19.48179902
2013,9,18,1,19.21103834
2013,9,18,2,18.9859523
2013,9,18,3,18.78168598
2013,9,18,4,18.6480869
2013,9,18,5,18.4553924
2013,9,18,6,18.54902749
2013,9,18,7,19.05861741
2013,9,18,8,19.90226052
2013,9,18,9,20.89738988
2013,9,18,10,21.87496286
2013,9,18,11,23.01726409
2013,9,18,12,23.3875038
2013,9,18,13,23.97206032
2013,9,18,14,23.66661436
2013,9,18,15,22.99665238
2013,9,18,16,22.86391299
2013,9,18,17,22.18059856
2013,9,18,18,21.60587372
2013,9,18,19,21.32135951
2013,9,18,20,20.66094798
2013,9,18,21,20.33354883
2013,9,18,22,19.98017867
2013,9,18,23,19.5900336
2013,9,19,0,19.39622476
2013,9,19,1,19.13007848
2013,9,19,2,18.86241239
2013,9,19,3,18.75999221
2013,9,19,4,18.73246493
2013,9,19,5,18.46264954
2013,9,19,6,18.5585276
2013,9,19,7,18.9949553
2013,9,19,8,19.88120897
2013,9,19,9,20.79964924
2013,9,19,10,21.89366104
2013,9,19,11,22.68690786
2013,9,19,12,23.78719775
2013,9,19,13,23.89297825
2013,9,19,14,23.58716072
2013,9,19,15,22.88774039
2013,9,19,16,22.31678452
2013,9,19,17,22.066507
2013,9,19,18,21.73942779
2013,9,19,19,21.25842972
2013,9,19,20,20.61747643
2013,9,19,21,20.12109669
2013,9,19,22,19.75612795
2013,9,19,23,19.72044576
2013,9,20,0,20.90374328
2013,9,20,1,20.61810838
2013,9,20,2,20.37129485
2013,9,20,3,20.11341854
2013,9,20,4,19.91564643
2013,9,20,5,19.7989643
2013,9,20,6,19.78871917
2013,9,20,7,20.49809511
2013,9,20,8,21.38410321
2013,9,20,9,22.3719283
2013,9,20,10,23.60300143
2013,9,20,11,24.73180109
2013,9,20,12,25.54437161
2013,9,20,13,25.84872582
2013,9,20,14,25.38939776
2013,9,20,15,24.47502757
2013,9,20,16,24.07774859
2013,9,20,17,23.67130748
2013,9,20,18,23.46530906
2013,9,20,19,22.67270081
2013,9,20,20,22.41883291
2013,9,20,21,22.05822922
2013,9,20,22,21.3675576
2013,9,20,23,21.16271045
2013,9,21,0,22.58471764
2013,9,21,1,22.26244403
2013,9,21,2,21.99927589
2013,9,21,3,21.84889189
2013,9,21,4,21.71425937
2013,9,21,5,21.40293898
2013,9,21,6,21.53798296
2013,9,21,7,22.10699332
2013,9,21,8,23.05975964
2013,9,21,9,24.214257
2013,9,21,10,25.16474027
2013,9,21,11,27.00507221
2013,9,21,12,27.74343615
2013,9,21,13,27.99545901
2013,9,21,14,27.56576405
2013,9,21,15,26.52193645
2013,9,21,16,26.06020654
2013,9,21,17,25.65989985
2013,9,21,18,25.43763372
2013,9,21,19,24.42223245
2013,9,21,20,24.00887317
2013,9,21,21,23.67821216
2013,9,21,22,23.28303787
2013,9,21,23,22.91192804
2013,9,22,0,21.38837793
2013,9,22,1,21.09580788
2013,9,22,2,20.85491752
2013,9,22,3,20.63861488
2013,9,22,4,20.48508551
2013,9,22,5,20.26572604
2013,9,22,6,20.31735588
2013,9,22,7,20.90994841
2013,9,22,8,21.84199538
2013,9,22,9,22.64943127
2013,9,22,10,24.05036943
2013,9,22,11,25.13888677
2013,9,22,12,26.01031409
2013,9,22,13,26.26071328
2013,9,22,14,26.0412837
2013,9,22,15,25.06079316
2013,9,22,16,24.72880931
2013,9,22,17,24.47222614
2013,9,22,18,23.89523696
2013,9,22,19,23.60471487
2013,9,22,20,22.90432004
2013,9,22,21,22.60056658
2013,9,22,22,21.95377006
2013,9,22,23,21.69070451
2013,9,23,0,20.22345172
2013,9,23,1,19.93724311
2013,9,23,2,19.66969535
2013,9,23,3,19.58587346
2013,9,23,4,19.44024039
2013,9,23,5,19.18066681
2013,9,23,6,19.39991324
2013,9,23,7,19.83685046
2013,9,23,8,20.60273797
2013,9,23,9,21.55239322
2013,9,23,10,22.79599435
2013,9,23,11,23.76460485
2013,9,23,12,24.51355946
2013,9,23,13,24.94928113
2013,9,23,14,24.91114292
2013,9,23,15,23.98426321
2013,9,23,16,23.11862784
2013,9,23,17,22.90164032
2013,9,23,18,22.57717656
2013,9,23,19,22.11757792
2013,9,23,20,21.68266879
2013,9,23,21,21.18911428
2013,9,23,22,20.70332309
2013,9,23,23,20.46799833
2013,9,24,0,21.0743026
2013,9,24,1,20.78386056
2013,9,24,2,20.52511444
2013,9,24,3,20.35968181
2013,9,24,4,20.23627106
2013,9,24,5,20.08315694
2013,9,24,6,20.04873624
2013,9,24,7,20.62444642
2013,9,24,8,21.53632084
2013,9,24,9,22.37584374
2013,9,24,10,23.73306763
2013,9,24,11,24.94575683
2013,9,24,12,26.06987715
2013,9,24,13,26.06573751
2013,9,24,14,25.66888576
2013,9,24,15,25.01136085
2013,9,24,16,24.16743041
2013,9,24,17,23.82495946
2013,9,24,18,23.3852815
2013,9,24,19,23.0739602
2013,9,24,20,22.63570265
2013,9,24,21,22.11917789
2013,9,24,22,21.85879416
2013,9,24,23,21.25834817
2013,9,25,0,22.36171305
2013,9,25,1,22.02698937
2013,9,25,2,21.7812516
2013,9,25,3,21.58481297
2013,9,25,4,21.43137798
2013,9,25,5,21.22692317
2013,9,25,6,21.35640974
2013,9,25,7,21.99231873
2013,9,25,8,22.74224549
2013,9,25,9,23.75927336
2013,9,25,10,25.53669292
2013,9,25,11,26.45900009
2013,9,25,12,27.55657001
2013,9,25,13,27.83457303
2013,9,25,14,27.04770217
2013,9,25,15,26.466882
2013,9,25,16,25.81865833
2013,9,25,17,25.24617834
2013,9,25,18,24.79633056
2013,9,25,19,24.39043774
2013,9,25,20,24.08285183
2013,9,25,21,23.46280417
2013,9,25,22,23.14296624
2013,9,25,23,22.87092725
2013,9,26,0,21.81658263
2013,9,26,1,21.52046362
2013,9,26,2,21.23468789
2013,9,26,3,21.04090838
2013,9,26,4,20.92122607
2013,9,26,5,20.76186733
2013,9,26,6,20.7874976
2013,9,26,7,21.28861845
2013,9,26,8,22.3370806
2013,9,26,9,23.27295619
2013,9,26,10,24.78437391
2013,9,26,11,25.98097093
2013,9,26,12,26.4680246
2013,9,26,13,26.98923657
2013,9,26,14,26.2810875
2013,9,26,15,25.67912945
2013,9,26,16,25.3565362
2013,9,26,17,24.88277446
2013,9,26,18,24.37309038
2013,9,26,19,23.88745043
2013,9,26,20,23.30860637
2013,9,26,21,22.92924301
2013,9,26,22,22.37007562
2013,9,26,23,22.16213547
2013,9,27,0,20.85340416
2013,9,27,1,20.56757587
2013,9,27,2,20.30294894
2013,9,27,3,20.17267713
2013,9,27,4,20.00711003
2013,9,27,5,19.87178208
2013,9,27,6,19.86016088
2013,9,27,7,20.43654816
2013,9,27,8,21.18492281
2013,9,27,9,22.38650855
2013,9,27,10,23.44717647
2013,9,27,11,24.73625502
2013,9,27,12,25.36600572
2013,9,27,13,25.50262631
2013,9,27,14,25.29863576
2013,9,27,15,24.48572852
2013,9,27,16,24.09651853
2013,9,27,17,23.67837245
2013,9,27,18,23.49462887
2013,9,27,19,22.65714321
2013,9,27,20,22.29426735
2013,9,27,21,21.63652646
2013,9,27,22,21.48367695
2013,9,27,23,21.01259242
2013,9,28,0,19.8975448
2013,9,28,1,19.62150361
2013,9,28,2,19.3802106
2013,9,28,3,19.22938279
2013,9,28,4,18.98740806
2013,9,28,5,18.94702922
2013,9,28,6,18.88013013
2013,9,28,7,19.53519986
2013,9,28,8,20.27977178
2013,9,28,9,21.13739323
2013,9,28,10,22.37609645
2013,9,28,11,23.55698187
2013,9,28,12,24.35436524
2013,9,28,13,24.5721228
2013,9,28,14,23.99343247
2013,9,28,15,23.23558284
2013,9,28,16,23.19665131
2013,9,28,17,22.78146704
2013,9,28,18,22.22757193
2013,9,28,19,21.52889492
2013,9,28,20,21.42196241
2013,9,28,21,20.90707299
2013,9,28,22,20.53046714
2013,9,28,23,20.12912242
2013,9,29,0,19.38280347
2013,9,29,1,19.1138788
2013,9,29,2,18.87603401
2013,9,29,3,18.73195682
2013,9,29,4,18.65792992
2013,9,29,5,18.45697837
2013,9,29,6,18.4603045
2013,9,29,7,19.00368938
2013,9,29,8,19.72392139
2013,9,29,9,20.72497517
2013,9,29,10,21.80358848
2013,9,29,11,22.85678088
2013,9,29,12,23.75998908
2013,9,29,13,23.60468618
2013,9,29,14,23.8474085
2013,9,29,15,23.02954277
2013,9,29,16,22.41917988
2013,9,29,17,22.26194192
2013,9,29,18,21.71543535
2013,9,29,19,21.34125706
2013,9,29,20,20.67243177
2013,9,29,21,20.32346472
2013,9,29,22,19.94044056
2013,9,29,23,19.78247829
2013,9,30,0,19.32627829
2013,9,30,1,19.04935514
2013,9,30,2,18.81273733
2013,9,30,3,18.60862481
2013,9,30,4,18.52787764
2013,9,30,5,18.41432407
2013,9,30,6,18.39652916
2013,9,30,7,18.95291034
2013,9,30,8,19.77707284
2013,9,30,9,20.74881591
2013,9,30,10,21.79007271
2013,9,30,11,22.85175627
2013,9,30,12,23.51246189
2013,9,30,13,23.83380125
2013,9,30,14,23.6713094
2013,9,30,15,22.63759356
2013,9,30,16,22.26281028
2013,9,30,17,21.92417274
2013,9,30,18,21.2612433
2013,9,30,19,21.12858996
2013,9,30,20,20.66562206
2013,9,30,21,20.45833858
2013,9,30,22,19.95685375
2013,9,30,23,19.62822527
2013,10,1,0,15.38046486
2013,10,1,1,15.1965302
2013,10,1,2,15.068385
2013,10,1,3,14.84912318
2013,10,1,4,14.68170013
2013,10,1,5,14.51462842
2013,10,1,6,14.33946066
2013,10,1,7,14.3539826
2013,10,1,8,14.88556395
2013,10,1,9,15.42450527
2013,10,1,10,16.76348583
2013,10,1,11,17.65687288
2013,10,1,12,18.75225716
2013,10,1,13,19.14992546
2013,10,1,14,17.7483413
2013,10,1,15,17.3267369
2013,10,1,16,17.04909386
2013,10,1,17,17.25760978
2013,10,1,18,15.96281074
2013,10,1,19,16.04677751
2013,10,1,20,16.20011077
2013,10,1,21,15.52342051
2013,10,1,22,15.11835814
2013,10,1,23,15.42414548
2013,10,2,0,17.42601429
2013,10,2,1,17.30306821
2013,10,2,2,17.06632689
2013,10,2,3,16.88067385
2013,10,2,4,16.45333972
2013,10,2,5,16.53721619
2013,10,2,6,16.48720249
2013,10,2,7,16.21921661
2013,10,2,8,16.83011234
2013,10,2,9,17.82128296
2013,10,2,10,18.53420139
2013,10,2,11,20.18126704
2013,10,2,12,20.63844735
2013,10,2,13,21.18284574
2013,10,2,14,20.96040135
2013,10,2,15,20.74205627
2013,10,2,16,19.42430484
2013,10,2,17,19.55166943
2013,10,2,18,18.64665278
2013,10,2,19,18.82078482
2013,10,2,20,17.9888401
2013,10,2,21,17.73767496
2013,10,2,22,17.7431649
2013,10,2,23,16.44865814
2013,10,3,0,17.46386526
2013,10,3,1,17.30325089
2013,10,3,2,17.0502866
2013,10,3,3,16.90838226
2013,10,3,4,16.78001897
2013,10,3,5,16.54992596
2013,10,3,6,15.94023106
2013,10,3,7,16.20409573
2013,10,3,8,16.78080888
2013,10,3,9,17.68009894
2013,10,3,10,18.8974856
2013,10,3,11,20.65847858
2013,10,3,12,21.41701364
2013,10,3,13,21.68739153
2013,10,3,14,20.10253162
2013,10,3,15,19.73499548
2013,10,3,16,19.8090259
2013,10,3,17,19.50476036
2013,10,3,18,18.66113532
2013,10,3,19,17.54779576
2013,10,3,20,18.23818439
2013,10,3,21,18.22982364
2013,10,3,22,17.11562893
2013,10,3,23,17.3187314
2013,10,4,0,17.67945996
2013,10,4,1,17.55577823
2013,10,4,2,17.35178119
2013,10,4,3,17.08917083
2013,10,4,4,17.0694422
2013,10,4,5,16.49459902
2013,10,4,6,16.5746148
2013,10,4,7,16.36738251
2013,10,4,8,16.88451482
2013,10,4,9,17.82179328
2013,10,4,10,18.92334097
2013,10,4,11,20.12907616
2013,10,4,12,21.7697482
2013,10,4,13,21.16987889
2013,10,4,14,21.0321609
2013,10,4,15,20.69861159
2013,10,4,16,19.56210662
2013,10,4,17,19.69608405
2013,10,4,18,18.7336285
2013,10,4,19,18.00972793
2013,10,4,20,18.51418817
2013,10,4,21,18.29903045
2013,10,4,22,18.08097967
2013,10,4,23,17.33376291
2013,10,5,0,17.94201446
2013,10,5,1,17.81226193
2013,10,5,2,17.53424392
2013,10,5,3,17.23308642
2013,10,5,4,17.14460629
2013,10,5,5,16.92080797
2013,10,5,6,16.72146538
2013,10,5,7,16.66197391
2013,10,5,8,17.09030609
2013,10,5,9,18.23626763
2013,10,5,10,18.92727047
2013,10,5,11,20.8554047
2013,10,5,12,21.96505286
2013,10,5,13,21.79271934
2013,10,5,14,20.68272727
2013,10,5,15,19.90740315
2013,10,5,16,20.45300651
2013,10,5,17,19.5310544
2013,10,5,18,19.876971
2013,10,5,19,19.25522623
2013,10,5,20,18.45951185
2013,10,5,21,18.25334196
2013,10,5,22,18.37643043
2013,10,5,23,18.27608328
2013,10,6,0,19.27689338
2013,10,6,1,19.09195016
2013,10,6,2,18.88266531
2013,10,6,3,18.65751417
2013,10,6,4,18.38449504
2013,10,6,5,18.26260639
2013,10,6,6,17.7975149
2013,10,6,7,18.15770211
2013,10,6,8,18.83191265
2013,10,6,9,19.55940947
2013,10,6,10,20.22947693
2013,10,6,11,23.0444882
2013,10,6,12,23.54129685
2013,10,6,13,22.95369608
2013,10,6,14,22.84663292
2013,10,6,15,22.12026697
2013,10,6,16,22.5161562
2013,10,6,17,21.15975964
2013,10,6,18,20.26499181
2013,10,6,19,20.0010434
2013,10,6,20,20.00134656
2013,10,6,21,20.11665102
2013,10,6,22,19.65601789
2013,10,6,23,18.62228416
2013,10,7,0,19.18791821
2013,10,7,1,19.03711603
2013,10,7,2,18.71767301
2013,10,7,3,18.51822758
2013,10,7,4,18.26394929
2013,10,7,5,18.11776154
2013,10,7,6,17.96502216
2013,10,7,7,17.87189877
2013,10,7,8,18.53147745
2013,10,7,9,19.12488652
2013,10,7,10,20.28994424
2013,10,7,11,22.26531897
2013,10,7,12,23.88279203
2013,10,7,13,23.14790084
2013,10,7,14,21.93160588
2013,10,7,15,21.50527899
2013,10,7,16,21.21894559
2013,10,7,17,21.0247083
2013,10,7,18,20.04297574
2013,10,7,19,20.21076704
2013,10,7,20,19.27247125
2013,10,7,21,19.35205652
2013,10,7,22,19.21912282
2013,10,7,23,19.83786794
2013,10,8,0,20.36808558
2013,10,8,1,20.12912869
2013,10,8,2,19.9766101
2013,10,8,3,19.7489842
2013,10,8,4,19.66138937
2013,10,8,5,19.01027592
2013,10,8,6,19.11717153
2013,10,8,7,18.86884741
2013,10,8,8,19.46324986
2013,10,8,9,21.0679517
2013,10,8,10,22.08824676
2013,10,8,11,23.74277644
2013,10,8,12,24.33456907
2013,10,8,13,24.78047066
2013,10,8,14,23.63191678
2013,10,8,15,22.42366105
2013,10,8,16,23.03373894
2013,10,8,17,22.22566664
2013,10,8,18,21.5556912
2013,10,8,19,22.02181091
2013,10,8,20,19.91356603
2013,10,8,21,21.11511453
2013,10,8,22,20.10730445
2013,10,8,23,20.50883589
2013,10,9,0,17.82503411
2013,10,9,1,17.63987434
2013,10,9,2,17.42050294
2013,10,9,3,17.17575463
2013,10,9,4,16.8601314
2013,10,9,5,16.86698764
2013,10,9,6,16.69438111
2013,10,9,7,16.61199476
2013,10,9,8,17.09302013
2013,10,9,9,17.91088978
2013,10,9,10,19.21958814
2013,10,9,11,20.45340076
2013,10,9,12,21.35949429
2013,10,9,13,21.76201759
2013,10,9,14,20.79839837
2013,10,9,15,19.9625576
2013,10,9,16,19.55006444
2013,10,9,17,19.40125698
2013,10,9,18,19.0903528
2013,10,9,19,19.00051764
2013,10,9,20,18.51224562
2013,10,9,21,18.00949706
2013,10,9,22,18.33483243
2013,10,9,23,17.72036769
2013,10,10,0,12.54069162
2013,10,10,1,12.40902672
2013,10,10,2,12.22653453
2013,10,10,3,12.05800957
2013,10,10,4,11.91381791
2013,10,10,5,11.89154473
2013,10,10,6,11.84440935
2013,10,10,7,11.71995201
2013,10,10,8,11.97116335
2013,10,10,9,12.8144424
2013,10,10,10,13.34686293
2013,10,10,11,14.653691
2013,10,10,12,14.97233882
2013,10,10,13,15.61712133
2013,10,10,14,14.77883988
2013,10,10,15,14.16592775
2013,10,10,16,13.7517559
2013,10,10,17,13.47708771
2013,10,10,18,13.74085638
2013,10,10,19,13.2950305
2013,10,10,20,13.07145676
2013,10,10,21,13.03928655
2013,10,10,22,12.724676
2013,10,10,23,12.79390176
2013,10,11,0,12.38712267
2013,10,11,1,12.31706271
2013,10,11,2,12.17133151
2013,10,11,3,12.04134798
2013,10,11,4,11.8642413
2013,10,11,5,11.64402572
2013,10,11,6,11.57517075
2013,10,11,7,11.42297376
2013,10,11,8,11.75575617
2013,10,11,9,12.70221464
2013,10,11,10,12.9132026
2013,10,11,11,14.61750997
2013,10,11,12,15.29540531
2013,10,11,13,15.17608585
2013,10,11,14,14.45132796
2013,10,11,15,14.12764088
2013,10,11,16,13.46519972
2013,10,11,17,13.76650599
2013,10,11,18,13.31893255
2013,10,11,19,13.30685185
2013,10,11,20,12.74262516
2013,10,11,21,12.66564305
2013,10,11,22,12.39838813
2013,10,11,23,12.12508041
2013,10,12,0,11.86464302
2013,10,12,1,11.78392793
2013,10,12,2,11.64016259
2013,10,12,3,11.4956411
2013,10,12,4,11.16241677
2013,10,12,5,11.17325292
2013,10,12,6,11.14289965
2013,10,12,7,10.85636416
2013,10,12,8,11.24569402
2013,10,12,9,12.04969861
2013,10,12,10,12.39111892
2013,10,12,11,13.42836923
2013,10,12,12,14.35972515
2013,10,12,13,14.35668178
2013,10,12,14,14.27257014
2013,10,12,15,13.33344304
2013,10,12,16,13.26308423
2013,10,12,17,13.00712156
2013,10,12,18,12.5804586
2013,10,12,19,12.44443258
2013,10,12,20,12.53902003
2013,10,12,21,12.6308564
2013,10,12,22,12.40832566
2013,10,12,23,12.3773151
2013,10,13,0,11.44841849
2013,10,13,1,11.35708939
2013,10,13,2,11.20211645
2013,10,13,3,11.0422217
2013,10,13,4,11.01033552
2013,10,13,5,10.76390248
2013,10,13,6,10.78824061
2013,10,13,7,10.56483401
2013,10,13,8,11.18865536
2013,10,13,9,11.45572953
2013,10,13,10,12.52746382
2013,10,13,11,13.02505918
2013,10,13,12,13.84986893
2013,10,13,13,14.09161825
2013,10,13,14,13.34803995
2013,10,13,15,12.67007918
2013,10,13,16,12.4231188
2013,10,13,17,12.45325106
2013,10,13,18,12.02796128
2013,10,13,19,11.92550098
2013,10,13,20,11.53147807
2013,10,13,21,11.77900759
2013,10,13,22,11.97450378
2013,10,13,23,11.05905733
2013,10,14,0,12.90540199
2013,10,14,1,12.8231023
2013,10,14,2,12.6408525
2013,10,14,3,12.49167817
2013,10,14,4,12.31526796
2013,10,14,5,12.22499692
2013,10,14,6,12.03221727
2013,10,14,7,11.92524911
2013,10,14,8,12.50138883
2013,10,14,9,13.00153338
2013,10,14,10,13.97722475
2013,10,14,11,15.16982944
2013,10,14,12,15.96222691
2013,10,14,13,16.11841937
2013,10,14,14,15.11272952
2013,10,14,15,14.1546898
2013,10,14,16,14.05140294
2013,10,14,17,14.27078199
2013,10,14,18,14.02118849
2013,10,14,19,13.11228991
2013,10,14,20,13.66297023
2013,10,14,21,13.18939362
2013,10,14,22,13.17098205
2013,10,14,23,13.16636703
2013,10,15,0,13.41809962
2013,10,15,1,13.28839301
