year,month,day,hour,PARps
2012,2,15,8,94.1675651
2012,2,15,9,143.933648
2012,2,15,10,169.494227
2012,2,15,11,234.062833
2012,2,15,12,264.842365
2012,2,15,13,193.559436
2012,2,15,14,125.646748
2012,2,15,15,86.6571943
2012,2,15,16,35.8009255
2012,2,15,17,5.30858016
2012,2,15,18,0.02900485
2012,2,15,19,0
2012,2,15,20,0
2012,2,15,21,0
2012,2,15,22,0
2012,2,15,23,0
2012,2,16,0,0
2012,2,16,1,0
2012,2,16,2,0
2012,2,16,3,0
2012,2,16,4,0
2012,2,16,5,0
2012,2,16,6,0.5951828
2012,2,16,7,8.84302649
2012,2,16,8,30.8865848
2012,2,16,9,51.7265039
2012,2,16,10,56.3725123
2012,2,16,11,73.9436788
2012,2,16,12,86.455639
2012,2,16,13,59.5664511
2012,2,16,14,39.713108
2012,2,16,15,30.1609354
2012,2,16,16,12.4111862
2012,2,16,17,1.77630498
2012,2,16,18,0.01050396
2012,2,16,19,0
2012,2,16,20,0
2012,2,16,21,0
2012,2,16,22,0
2012,2,16,23,0
2012,2,17,0,0
2012,2,17,1,0
2012,2,17,2,0
2012,2,17,3,0
2012,2,17,4,0
2012,2,17,5,0
2012,2,17,6,2.59499049
2012,2,17,7,36.7571367
2012,2,17,8,135.24722
2012,2,17,9,205.207365
2012,2,17,10,234.071949
2012,2,17,11,324.947569
2012,2,17,12,359.591756
2012,2,17,13,261.820579
2012,2,17,14,175.343157
2012,2,17,15,121.017605
2012,2,17,16,53.4150774
2012,2,17,17,7.69751104
2012,2,17,18,0.04534938
2012,2,17,19,0
2012,2,17,20,0
2012,2,17,21,0
2012,2,17,22,0
2012,2,17,23,0
2012,2,18,0,0
2012,2,18,1,0
2012,2,18,2,0
2012,2,18,3,0
2012,2,18,4,0
2012,2,18,5,0
2012,2,18,6,4.80726941
2012,2,18,7,71.83687
2012,2,18,8,242.824752
2012,2,18,9,361.902126
2012,2,18,10,454.063901
2012,2,18,11,613.504959
2012,2,18,12,708.482964
2012,2,18,13,500.019858
2012,2,18,14,360.171619
2012,2,18,15,231.758716
2012,2,18,16,105.692972
2012,2,18,17,15.0292864
2012,2,18,18,0.08520669
2012,2,18,19,0
2012,2,18,20,0
2012,2,18,21,0
2012,2,18,22,0
2012,2,18,23,0
2012,2,19,0,0
2012,2,19,1,0
2012,2,19,2,0
2012,2,19,3,0
2012,2,19,4,0
2012,2,19,5,0
2012,2,19,6,1.00408806
2012,2,19,7,13.4280992
2012,2,19,8,54.9532478
2012,2,19,9,76.1039246
2012,2,19,10,90.4474961
2012,2,19,11,123.945437
2012,2,19,12,141.791556
2012,2,19,13,101.030523
2012,2,19,14,67.201461
2012,2,19,15,46.9306789
2012,2,19,16,19.8981534
2012,2,19,17,3.00804589
2012,2,19,18,0.01893984
2012,2,19,19,0
2012,2,19,20,0
2012,2,19,21,0
2012,2,19,22,0
2012,2,19,23,0
2012,2,20,0,0
2012,2,20,1,0
2012,2,20,2,0
2012,2,20,3,0
2012,2,20,4,0
2012,2,20,5,0
2012,2,20,6,3.5434051
2012,2,20,7,48.6253279
2012,2,20,8,188.235156
2012,2,20,9,283.22339
2012,2,20,10,337.437105
2012,2,20,11,442.777098
2012,2,20,12,519.386237
2012,2,20,13,372.515595
2012,2,20,14,261.085794
2012,2,20,15,181.661801
2012,2,20,16,73.0596972
2012,2,20,17,11.2634593
2012,2,20,18,0.06503682
2012,2,20,19,0
2012,2,20,20,0
2012,2,20,21,0
2012,2,20,22,0
2012,2,20,23,0
2012,2,21,0,0
2012,2,21,1,0
2012,2,21,2,0
2012,2,21,3,0
2012,2,21,4,0
2012,2,21,5,0
2012,2,21,6,4.58013913
2012,2,21,7,72.2901912
2012,2,21,8,249.979947
2012,2,21,9,390.258246
2012,2,21,10,435.763684
2012,2,21,11,595.706603
2012,2,21,12,689.027767
2012,2,21,13,524.347165
2012,2,21,14,343.549555
2012,2,21,15,241.327742
2012,2,21,16,96.2714894
2012,2,21,17,15.2471217
2012,2,21,18,0.08580517
2012,2,21,19,0
2012,2,21,20,0
2012,2,21,21,0
2012,2,21,22,0
2012,2,21,23,0
2012,2,22,0,0
2012,2,22,1,0
2012,2,22,2,0
2012,2,22,3,0
2012,2,22,4,0
2012,2,22,5,0
2012,2,22,6,4.53352982
2012,2,22,7,71.0832508
2012,2,22,8,249.941528
2012,2,22,9,417.000058
2012,2,22,10,448.327196
2012,2,22,11,598.428618
2012,2,22,12,709.392833
2012,2,22,13,480.144852
2012,2,22,14,360.293258
2012,2,22,15,242.906872
2012,2,22,16,97.3185895
2012,2,22,17,15.3716912
2012,2,22,18,0.09283901
2012,2,22,19,0
2012,2,22,20,0
2012,2,22,21,0
2012,2,22,22,0
2012,2,22,23,0
2012,2,23,0,0
2012,2,23,1,0
2012,2,23,2,0
2012,2,23,3,0
2012,2,23,4,0
2012,2,23,5,0
2012,2,23,6,2.16530618
2012,2,23,7,32.8105419
2012,2,23,8,121.899214
2012,2,23,9,190.20992
2012,2,23,10,221.56513
2012,2,23,11,295.072525
2012,2,23,12,345.591604
2012,2,23,13,246.315022
2012,2,23,14,173.498349
2012,2,23,15,118.779691
2012,2,23,16,46.7845419
2012,2,23,17,6.67208041
2012,2,23,18,0.03899399
2012,2,23,19,0
2012,2,23,20,0
2012,2,23,21,0
2012,2,23,22,0
2012,2,23,23,0
2012,2,24,0,0
2012,2,24,1,0
2012,2,24,2,0
2012,2,24,3,0
2012,2,24,4,0
2012,2,24,5,0
2012,2,24,6,1.35717954
2012,2,24,7,19.2682517
2012,2,24,8,75.683234
2012,2,24,9,112.774486
2012,2,24,10,126.441438
2012,2,24,11,171.695666
2012,2,24,12,204.362651
2012,2,24,13,141.724169
2012,2,24,14,95.4611582
2012,2,24,15,69.5794448
2012,2,24,16,28.4083594
2012,2,24,17,4.24922019
2012,2,24,18,0.02365247
2012,2,24,19,0
2012,2,24,20,0
2012,2,24,21,0
2012,2,24,22,0
2012,2,24,23,0
2012,2,25,0,0
2012,2,25,1,0
2012,2,25,2,0
2012,2,25,3,0
2012,2,25,4,0
2012,2,25,5,0
2012,2,25,6,1.13018139
2012,2,25,7,16.6094214
2012,2,25,8,67.058256
2012,2,25,9,90.7995684
2012,2,25,10,111.348449
2012,2,25,11,149.848629
2012,2,25,12,166.945244
2012,2,25,13,126.75662
2012,2,25,14,82.5275932
2012,2,25,15,56.8331719
2012,2,25,16,24.3536998
2012,2,25,17,3.62140788
2012,2,25,18,0.01978597
2012,2,25,19,0
2012,2,25,20,0
2012,2,25,21,0
2012,2,25,22,0
2012,2,25,23,0
2012,2,26,0,0
2012,2,26,1,0
2012,2,26,2,0
2012,2,26,3,0
2012,2,26,4,0
2012,2,26,5,0
2012,2,26,6,3.20661542
2012,2,26,7,49.5266403
2012,2,26,8,157.705471
2012,2,26,9,260.162205
2012,2,26,10,301.52917
2012,2,26,11,402.511296
2012,2,26,12,459.386977
2012,2,26,13,329.238775
2012,2,26,14,226.087079
2012,2,26,15,153.502365
2012,2,26,16,65.397829
2012,2,26,17,9.90105921
2012,2,26,18,0.05724016
2012,2,26,19,0
2012,2,26,20,0
2012,2,26,21,0
2012,2,26,22,0
2012,2,26,23,0
2012,2,27,0,0
2012,2,27,1,0
2012,2,27,2,0
2012,2,27,3,0
2012,2,27,4,0
2012,2,27,5,0
2012,2,27,6,6.72176155
2012,2,27,7,99.4089257
2012,2,27,8,359.113822
2012,2,27,9,514.935938
2012,2,27,10,625.759936
2012,2,27,11,835.889785
2012,2,27,12,975.900793
2012,2,27,13,712.995156
2012,2,27,14,449.156466
2012,2,27,15,324.595862
2012,2,27,16,138.446864
2012,2,27,17,20.9606294
2012,2,27,18,0.12478597
2012,2,27,19,0
2012,2,27,20,0
2012,2,27,21,0
2012,2,27,22,0
2012,2,27,23,0
2012,2,28,0,0
2012,2,28,1,0
2012,2,28,2,0
2012,2,28,3,0
2012,2,28,4,0
2012,2,28,5,0
2012,2,28,6,4.07068476
2012,2,28,7,61.6279757
2012,2,28,8,224.363149
2012,2,28,9,346.259268
2012,2,28,10,401.179528
2012,2,28,11,515.785749
2012,2,28,12,601.873872
2012,2,28,13,443.835582
2012,2,28,14,298.211033
2012,2,28,15,207.310113
2012,2,28,16,85.020464
2012,2,28,17,13.699957
2012,2,28,18,0.08134204
2012,2,28,19,0
2012,2,28,20,0
2012,2,28,21,0
2012,2,28,22,0
2012,2,28,23,0
2012,2,29,0,0
2012,2,29,1,0
2012,2,29,2,0
2012,2,29,3,0
2012,2,29,4,0
2012,2,29,5,0
2012,2,29,6,0.822017
2012,2,29,7,11.3271827
2012,2,29,8,43.134435
2012,2,29,9,65.9658671
2012,2,29,10,78.342372
2012,2,29,11,104.809837
2012,2,29,12,119.232006
2012,2,29,13,86.9984094
2012,2,29,14,58.8537614
2012,2,29,15,41.6611802
2012,2,29,16,16.9394449
2012,2,29,17,2.58432971
2012,2,29,18,0.01532208
2012,2,29,19,0
2012,2,29,20,0
2012,2,29,21,0
2012,2,29,22,0
2012,2,29,23,0
2012,3,1,0,0
2012,3,1,1,0
2012,3,1,2,0
2012,3,1,3,0
2012,3,1,4,0
2012,3,1,5,0.08416447
2012,3,1,6,19.0057628
2012,3,1,7,113.503955
2012,3,1,8,249.096774
2012,3,1,9,442.13297
2012,3,1,10,695.93485
2012,3,1,11,845.068562
2012,3,1,12,974.955138
2012,3,1,13,949.352809
2012,3,1,14,664.142388
2012,3,1,15,424.038859
2012,3,1,16,271.710495
2012,3,1,17,130.778758
2012,3,1,18,38.3037476
2012,3,1,19,2.52534365
2012,3,1,20,0
2012,3,1,21,0
2012,3,1,22,0
2012,3,1,23,0
2012,3,2,0,0
2012,3,2,1,0
2012,3,2,2,0
2012,3,2,3,0
2012,3,2,4,0
2012,3,2,5,0.0122238
2012,3,2,6,2.75977119
2012,3,2,7,17.5694516
2012,3,2,8,34.6715858
2012,3,2,9,63.1073465
2012,3,2,10,98.14067
2012,3,2,11,127.283883
2012,3,2,12,134.973735
2012,3,2,13,141.040633
2012,3,2,14,96.1855146
2012,3,2,15,64.2650807
2012,3,2,16,41.926214
2012,3,2,17,19.023224
2012,3,2,18,5.84632303
2012,3,2,19,0.3580586
2012,3,2,20,0
2012,3,2,21,0
2012,3,2,22,0
2012,3,2,23,0
2012,3,3,0,0
2012,3,3,1,0
2012,3,3,2,0
2012,3,3,3,0
2012,3,3,4,0
2012,3,3,5,0.04454869
2012,3,3,6,10.8444089
2012,3,3,7,56.301785
2012,3,3,8,140.916662
2012,3,3,9,242.068324
2012,3,3,10,368.400813
2012,3,3,11,504.622798
2012,3,3,12,541.807168
2012,3,3,13,563.76767
2012,3,3,14,372.46507
2012,3,3,15,243.092586
2012,3,3,16,157.980785
2012,3,3,17,72.0946981
2012,3,3,18,24.5026176
2012,3,3,19,1.44444886
2012,3,3,20,0
2012,3,3,21,0
2012,3,3,22,0
2012,3,3,23,0
2012,3,4,0,0
2012,3,4,1,0
2012,3,4,2,0
2012,3,4,3,0
2012,3,4,4,0
2012,3,4,5,0.02631369
2012,3,4,6,5.6912806
2012,3,4,7,36.5508082
2012,3,4,8,79.0744339
2012,3,4,9,130.163414
2012,3,4,10,197.101131
2012,3,4,11,263.601893
2012,3,4,12,298.604826
2012,3,4,13,283.628161
2012,3,4,14,203.495104
2012,3,4,15,129.576985
2012,3,4,16,79.4294294
2012,3,4,17,35.6871912
2012,3,4,18,13.5391186
2012,3,4,19,0.76189834
2012,3,4,20,0
2012,3,4,21,0
2012,3,4,22,0
2012,3,4,23,0
2012,3,5,0,0
2012,3,5,1,0
2012,3,5,2,0
2012,3,5,3,0
2012,3,5,4,0
2012,3,5,5,0.03160399
2012,3,5,6,7.61746819
2012,3,5,7,45.1875591
2012,3,5,8,100.606329
2012,3,5,9,168.20264
2012,3,5,10,274.28503
2012,3,5,11,353.658984
2012,3,5,12,399.963371
2012,3,5,13,383.608821
2012,3,5,14,263.823118
2012,3,5,15,166.168298
2012,3,5,16,112.369532
2012,3,5,17,51.6133304
2012,3,5,18,16.7052653
2012,3,5,19,0.95227477
2012,3,5,20,0
2012,3,5,21,0
2012,3,5,22,0
2012,3,5,23,0
2012,3,6,0,0
2012,3,6,1,0
2012,3,6,2,0
2012,3,6,3,0
2012,3,6,4,0
2012,3,6,5,0.06328915
2012,3,6,6,14.4833616
2012,3,6,7,78.547785
2012,3,6,8,194.824569
2012,3,6,9,327.689917
2012,3,6,10,496.717729
2012,3,6,11,624.51036
2012,3,6,12,728.579448
2012,3,6,13,709.418107
2012,3,6,14,503.240374
2012,3,6,15,300.871213
2012,3,6,16,209.553928
2012,3,6,17,95.8895771
2012,3,6,18,31.2452941
2012,3,6,19,1.86644429
2012,3,6,20,0
2012,3,6,21,0
2012,3,6,22,0
2012,3,6,23,0
2012,3,7,0,0
2012,3,7,1,0
2012,3,7,2,0
2012,3,7,3,0
2012,3,7,4,0
2012,3,7,5,0.07397871
2012,3,7,6,17.8946169
2012,3,7,7,105.305305
2012,3,7,8,246.715038
2012,3,7,9,419.54032
2012,3,7,10,687.238141
2012,3,7,11,845.869011
2012,3,7,12,887.986429
2012,3,7,13,892.798257
2012,3,7,14,645.513016
2012,3,7,15,420.585417
2012,3,7,16,254.551365
2012,3,7,17,117.65697
2012,3,7,18,40.7322531
2012,3,7,19,2.296579
2012,3,7,20,0
2012,3,7,21,0
2012,3,7,22,0
2012,3,7,23,0
2012,3,8,0,0
2012,3,8,1,0
2012,3,8,2,0
2012,3,8,3,0
2012,3,8,4,0
2012,3,8,5,0.0528555
2012,3,8,6,13.1380948
2012,3,8,7,72.1582127
2012,3,8,8,162.561054
2012,3,8,9,291.756694
2012,3,8,10,472.561308
2012,3,8,11,561.24004
2012,3,8,12,655.370051
2012,3,8,13,640.640851
2012,3,8,14,440.507586
2012,3,8,15,274.269089
2012,3,8,16,183.081548
2012,3,8,17,87.5123002
2012,3,8,18,25.8357274
2012,3,8,19,1.68409689
2012,3,8,20,0
2012,3,8,21,0
2012,3,8,22,0
2012,3,8,23,0
2012,3,9,0,0
2012,3,9,1,0
2012,3,9,2,0
2012,3,9,3,0
2012,3,9,4,0
2012,3,9,5,0.08360139
2012,3,9,6,17.2065946
2012,3,9,7,103.129068
2012,3,9,8,224.804036
2012,3,9,9,403.718728
2012,3,9,10,621.618173
2012,3,9,11,794.937812
2012,3,9,12,889.692198
2012,3,9,13,876.94948
2012,3,9,14,645.396896
2012,3,9,15,393.706107
2012,3,9,16,243.976131
2012,3,9,17,121.756029
2012,3,9,18,35.8704954
2012,3,9,19,2.41855125
2012,3,9,20,0
2012,3,9,21,0
2012,3,9,22,0
2012,3,9,23,0
2012,3,10,0,0
2012,3,10,1,0
2012,3,10,2,0
2012,3,10,3,0
2012,3,10,4,0
2012,3,10,5,0.03183925
2012,3,10,6,7.81675868
2012,3,10,7,44.0966736
2012,3,10,8,98.3578726
2012,3,10,9,173.749833
2012,3,10,10,277.054204
2012,3,10,11,354.440912
2012,3,10,12,405.081419
2012,3,10,13,379.214668
2012,3,10,14,265.937043
2012,3,10,15,176.368716
2012,3,10,16,109.425621
2012,3,10,17,50.2793838
2012,3,10,18,16.2094096
2012,3,10,19,1.00589756
2012,3,10,20,0
2012,3,10,21,0
2012,3,10,22,0
2012,3,10,23,0
2012,3,11,0,0
2012,3,11,1,0
2012,3,11,2,0
2012,3,11,3,0
2012,3,11,4,0
2012,3,11,5,0.07836845
2012,3,11,6,17.0730864
2012,3,11,7,105.236745
2012,3,11,8,247.447312
2012,3,11,9,403.583807
2012,3,11,10,638.781785
2012,3,11,11,840.190064
2012,3,11,12,875.743267
2012,3,11,13,939.486524
2012,3,11,14,616.769342
2012,3,11,15,407.355441
2012,3,11,16,250.052765
2012,3,11,17,123.691773
2012,3,11,18,37.9227595
2012,3,11,19,2.36499686
2012,3,11,20,0
2012,3,11,21,0
2012,3,11,22,0
2012,3,11,23,0
2012,3,12,0,0
2012,3,12,1,0
2012,3,12,2,0
2012,3,12,3,0
2012,3,12,4,0
2012,3,12,5,0.08246093
2012,3,12,6,19.3467445
2012,3,12,7,108.316099
2012,3,12,8,261.701143
2012,3,12,9,433.815349
2012,3,12,10,702.66269
2012,3,12,11,871.559197
2012,3,12,12,967.576278
2012,3,12,13,953.622383
2012,3,12,14,652.987775
2012,3,12,15,420.696829
2012,3,12,16,272.180074
2012,3,12,17,122.971037
2012,3,12,18,39.4414728
2012,3,12,19,2.65844306
2012,3,12,20,0
2012,3,12,21,0
2012,3,12,22,0
2012,3,12,23,0
2012,3,13,0,0
2012,3,13,1,0
2012,3,13,2,0
2012,3,13,3,0
2012,3,13,4,0
2012,3,13,5,0.0748002
2012,3,13,6,16.1785167
2012,3,13,7,91.6344633
2012,3,13,8,198.576935
2012,3,13,9,360.756585
2012,3,13,10,579.351553
2012,3,13,11,725.365674
2012,3,13,12,795.68522
2012,3,13,13,818.828487
2012,3,13,14,549.939237
2012,3,13,15,351.506705
2012,3,13,16,240.932083
2012,3,13,17,99.8507906
2012,3,13,18,33.7767397
2012,3,13,19,2.16812715
2012,3,13,20,0
2012,3,13,21,0
2012,3,13,22,0
2012,3,13,23,0
2012,3,14,0,0
2012,3,14,1,0
2012,3,14,2,0
2012,3,14,3,0
2012,3,14,4,0
2012,3,14,5,0.07755312
2012,3,14,6,19.73387
2012,3,14,7,111.877135
2012,3,14,8,251.397236
2012,3,14,9,434.729469
2012,3,14,10,692.020072
2012,3,14,11,875.572416
2012,3,14,12,883.855585
2012,3,14,13,920.863274
2012,3,14,14,656.95455
2012,3,14,15,433.898417
2012,3,14,16,266.7141
2012,3,14,17,120.546221
2012,3,14,18,40.9461956
2012,3,14,19,2.66564067
2012,3,14,20,0
2012,3,14,21,0
2012,3,14,22,0
2012,3,14,23,0
2012,3,15,0,0
2012,3,15,1,0
2012,3,15,2,0
2012,3,15,3,0
2012,3,15,4,0
2012,3,15,5,0.08015384
2012,3,15,6,18.2285053
2012,3,15,7,99.3619161
2012,3,15,8,231.13265
2012,3,15,9,387.340341
2012,3,15,10,618.979318
2012,3,15,11,828.124408
2012,3,15,12,901.886368
2012,3,15,13,909.670508
2012,3,15,14,643.51075
2012,3,15,15,384.850952
2012,3,15,16,267.962475
2012,3,15,17,115.872065
2012,3,15,18,33.7509719
2012,3,15,19,2.39111887
2012,3,15,20,0
2012,3,15,21,0
2012,3,15,22,0
2012,3,15,23,0
2012,3,16,0,0
2012,3,16,1,0
2012,3,16,2,0
2012,3,16,3,0
2012,3,16,4,0
2012,3,16,5,0.03123529
2012,3,16,6,7.06406491
2012,3,16,7,38.4312285
2012,3,16,8,85.2061307
2012,3,16,9,154.992906
2012,3,16,10,242.951889
2012,3,16,11,312.521815
2012,3,16,12,336.553795
2012,3,16,13,344.781999
2012,3,16,14,237.08258
2012,3,16,15,144.872607
2012,3,16,16,100.810348
2012,3,16,17,44.981386
2012,3,16,18,13.4709279
2012,3,16,19,0.93486401
2012,3,16,20,0
2012,3,16,21,0
2012,3,16,22,0
2012,3,16,23,0
2012,3,17,0,0
2012,3,17,1,0
2012,3,17,2,0
2012,3,17,3,0
2012,3,17,4,0
2012,3,17,5,0.08241863
2012,3,17,6,17.5300025
2012,3,17,7,108.842607
2012,3,17,8,237.559841
2012,3,17,9,384.338192
2012,3,17,10,619.398648
2012,3,17,11,817.470047
2012,3,17,12,909.054335
2012,3,17,13,896.967752
2012,3,17,14,609.886615
2012,3,17,15,406.754876
2012,3,17,16,264.395884
2012,3,17,17,120.039552
2012,3,17,18,34.7848147
2012,3,17,19,2.1185375
2012,3,17,20,0
2012,3,17,21,0
2012,3,17,22,0
2012,3,17,23,0
2012,3,18,0,0
2012,3,18,1,0
2012,3,18,2,0
2012,3,18,3,0
2012,3,18,4,0
2012,3,18,5,0.04246137
2012,3,18,6,9.3144262
2012,3,18,7,51.3106755
2012,3,18,8,121.909259
2012,3,18,9,214.838283
2012,3,18,10,335.36552
2012,3,18,11,413.882953
2012,3,18,12,478.845535
2012,3,18,13,459.066407
2012,3,18,14,336.301264
2012,3,18,15,196.936356
2012,3,18,16,125.70509
2012,3,18,17,63.5008483
2012,3,18,18,17.8556353
2012,3,18,19,1.31664056
2012,3,18,20,0
2012,3,18,21,0
2012,3,18,22,0
2012,3,18,23,0
2012,3,19,0,0
2012,3,19,1,0
2012,3,19,2,0
2012,3,19,3,0
2012,3,19,4,0
2012,3,19,5,0.08483463
2012,3,19,6,18.8799721
2012,3,19,7,104.347017
2012,3,19,8,264.033325
2012,3,19,9,432.353632
2012,3,19,10,690.380146
2012,3,19,11,888.9074
2012,3,19,12,925.940844
2012,3,19,13,989.582667
2012,3,19,14,666.235804
2012,3,19,15,441.557847
2012,3,19,16,277.937591
2012,3,19,17,117.912545
2012,3,19,18,38.1210764
2012,3,19,19,2.41879335
2012,3,19,20,0
2012,3,19,21,0
2012,3,19,22,0
2012,3,19,23,0
2012,3,20,0,0
2012,3,20,1,0
2012,3,20,2,0
2012,3,20,3,0
2012,3,20,4,0
2012,3,20,5,0.06521006
2012,3,20,6,14.2151775
2012,3,20,7,81.2896711
2012,3,20,8,180.618628
2012,3,20,9,342.356166
2012,3,20,10,533.879802
2012,3,20,11,668.882881
2012,3,20,12,795.566425
2012,3,20,13,800.448642
2012,3,20,14,530.476247
2012,3,20,15,343.906272
2012,3,20,16,224.506052
2012,3,20,17,108.404431
2012,3,20,18,30.243111
2012,3,20,19,2.06743456
2012,3,20,20,0
2012,3,20,21,0
2012,3,20,22,0
2012,3,20,23,0
2012,3,21,0,0
2012,3,21,1,0
2012,3,21,2,0
2012,3,21,3,0
2012,3,21,4,0
2012,3,21,5,0.03315453
2012,3,21,6,7.15360158
2012,3,21,7,45.5589826
2012,3,21,8,98.7523733
2012,3,21,9,171.915642
2012,3,21,10,280.274987
2012,3,21,11,341.746858
2012,3,21,12,398.786165
2012,3,21,13,389.287594
2012,3,21,14,269.488649
2012,3,21,15,169.411698
2012,3,21,16,111.671563
2012,3,21,17,47.2024411
2012,3,21,18,15.9492574
2012,3,21,19,1.02235188
2012,3,21,20,0
2012,3,21,21,0
2012,3,21,22,0
2012,3,21,23,0
2012,3,22,0,0
2012,3,22,1,0
2012,3,22,2,0
2012,3,22,3,0
2012,3,22,4,0
2012,3,22,5,0.07988905
2012,3,22,6,17.2960553
2012,3,22,7,101.623505
2012,3,22,8,222.665932
2012,3,22,9,393.380584
2012,3,22,10,614.630502
2012,3,22,11,800.708459
2012,3,22,12,922.696616
2012,3,22,13,856.843353
2012,3,22,14,611.07043
2012,3,22,15,379.648861
2012,3,22,16,257.052419
2012,3,22,17,121.152129
2012,3,22,18,36.3925827
2012,3,22,19,2.27340553
2012,3,22,20,0
2012,3,22,21,0
2012,3,22,22,0
2012,3,22,23,0
2012,3,23,0,0
2012,3,23,1,0
2012,3,23,2,0
2012,3,23,3,0
2012,3,23,4,0
2012,3,23,5,0.08307206
2012,3,23,6,18.580581
2012,3,23,7,117.493958
2012,3,23,8,265.107289
2012,3,23,9,457.228044
2012,3,23,10,708.158528
2012,3,23,11,862.472014
2012,3,23,12,990.734492
2012,3,23,13,997.273635
2012,3,23,14,693.580245
2012,3,23,15,421.910203
2012,3,23,16,262.602036
2012,3,23,17,126.502051
2012,3,23,18,35.8138509
2012,3,23,19,2.62809265
2012,3,23,20,0
2012,3,23,21,0
2012,3,23,22,0
2012,3,23,23,0
2012,3,24,0,0
2012,3,24,1,0
2012,3,24,2,0
2012,3,24,3,0
2012,3,24,4,0
2012,3,24,5,0.03139456
2012,3,24,6,6.97995459
2012,3,24,7,41.2995135
2012,3,24,8,87.5559148
2012,3,24,9,142.565121
2012,3,24,10,248.772858
2012,3,24,11,307.688227
2012,3,24,12,336.627363
2012,3,24,13,356.3604
2012,3,24,14,241.781239
2012,3,24,15,155.547672
2012,3,24,16,101.577176
2012,3,24,17,44.3529012
2012,3,24,18,14.5063208
2012,3,24,19,0.91928993
2012,3,24,20,0
2012,3,24,21,0
2012,3,24,22,0
2012,3,24,23,0
2012,3,25,0,0
2012,3,25,1,0
2012,3,25,2,0
2012,3,25,3,0
2012,3,25,4,0
2012,3,25,5,0.04173331
2012,3,25,6,9.30456597
2012,3,25,7,53.0172401
2012,3,25,8,120.875462
2012,3,25,9,214.986628
2012,3,25,10,325.220182
2012,3,25,11,424.738715
2012,3,25,12,462.643082
2012,3,25,13,478.081201
2012,3,25,14,333.350669
2012,3,25,15,206.497629
2012,3,25,16,141.733285
2012,3,25,17,61.8969526
2012,3,25,18,18.8532139
2012,3,25,19,1.26217334
2012,3,25,20,0
2012,3,25,21,0
2012,3,25,22,0
2012,3,25,23,0
2012,3,26,0,0
2012,3,26,1,0
2012,3,26,2,0
2012,3,26,3,0
2012,3,26,4,0
2012,3,26,5,0.0802834
2012,3,26,6,17.9581907
2012,3,26,7,111.855932
2012,3,26,8,231.951208
2012,3,26,9,390.373884
2012,3,26,10,609.548765
2012,3,26,11,827.713443
2012,3,26,12,863.876239
2012,3,26,13,911.717419
2012,3,26,14,618.148181
2012,3,26,15,406.651461
2012,3,26,16,253.922964
2012,3,26,17,115.56137
2012,3,26,18,36.2397232
2012,3,26,19,2.17419022
2012,3,26,20,0
2012,3,26,21,0
2012,3,26,22,0
2012,3,26,23,0
2012,3,27,0,0
2012,3,27,1,0
2012,3,27,2,0
2012,3,27,3,0
2012,3,27,4,0
2012,3,27,5,0.09158814
2012,3,27,6,19.120538
2012,3,27,7,119.103536
2012,3,27,8,247.218298
2012,3,27,9,434.165182
2012,3,27,10,688.659709
2012,3,27,11,908.442341
2012,3,27,12,980.838382
2012,3,27,13,975.907748
2012,3,27,14,661.370908
2012,3,27,15,420.148335
2012,3,27,16,277.397495
2012,3,27,17,135.876639
2012,3,27,18,38.7458441
2012,3,27,19,2.50673959
2012,3,27,20,0
2012,3,27,21,0
2012,3,27,22,0
2012,3,27,23,0
2012,3,28,0,0
2012,3,28,1,0
2012,3,28,2,0
2012,3,28,3,0
2012,3,28,4,0
2012,3,28,5,0.10456846
2012,3,28,6,23.2441398
2012,3,28,7,128.785104
2012,3,28,8,330.44702
2012,3,28,9,520.334221
2012,3,28,10,817.228514
2012,3,28,11,1070.16907
2012,3,28,12,1210.54851
2012,3,28,13,1193.23864
2012,3,28,14,787.866298
2012,3,28,15,509.575802
2012,3,28,16,337.917215
2012,3,28,17,152.984246
2012,3,28,18,46.4204463
2012,3,28,19,2.98662145
2012,3,28,20,0
2012,3,28,21,0
2012,3,28,22,0
2012,3,28,23,0
2012,3,29,0,0
2012,3,29,1,0
2012,3,29,2,0
2012,3,29,3,0
2012,3,29,4,0
2012,3,29,5,0.07290454
2012,3,29,6,17.9646099
2012,3,29,7,101.139824
2012,3,29,8,221.963946
2012,3,29,9,404.9693
2012,3,29,10,602.49899
2012,3,29,11,801.190808
2012,3,29,12,891.983123
2012,3,29,13,923.220316
2012,3,29,14,603.025639
2012,3,29,15,371.877678
2012,3,29,16,239.6078
2012,3,29,17,115.57846
2012,3,29,18,38.0048225
2012,3,29,19,2.08121195
2012,3,29,20,0
2012,3,29,21,0
2012,3,29,22,0
2012,3,29,23,0
2012,3,30,0,0
2012,3,30,1,0
2012,3,30,2,0
2012,3,30,3,0
2012,3,30,4,0
2012,3,30,5,0.04036246
2012,3,30,6,9.1551521
2012,3,30,7,57.0442374
2012,3,30,8,124.7861
2012,3,30,9,215.867471
2012,3,30,10,326.006874
2012,3,30,11,415.823744
2012,3,30,12,478.453099
2012,3,30,13,454.883574
2012,3,30,14,326.884949
2012,3,30,15,198.903645
2012,3,30,16,139.232716
2012,3,30,17,58.0127897
2012,3,30,18,17.7833044
2012,3,30,19,1.18841198
2012,3,30,20,0
2012,3,30,21,0
2012,3,30,22,0
2012,3,30,23,0
2012,3,31,0,0
2012,3,31,1,0
