year,month,day,hour,temp
2012,2,8,16,6.65756359
2012,2,8,17,6.39070794
2012,2,8,18,6.19092445
2012,2,8,19,6.01841902
2012,2,8,20,5.95745484
2012,2,8,21,5.94333248
2012,2,8,22,5.87378081
2012,2,8,23,5.84985875
2012,2,9,0,5.78725594
2012,2,9,1,5.76054102
2012,2,9,2,5.7088286
2012,2,9,3,5.62976765
2012,2,9,4,5.56812078
2012,2,9,5,5.49490247
2012,2,9,6,5.42802432
2012,2,9,7,5.44073537
2012,2,9,8,5.54913326
2012,2,9,9,5.8665797
2012,2,9,10,6.29816515
2012,2,9,11,6.68702972
2012,2,9,12,7.1038721
2012,2,9,13,7.24942777
2012,2,9,14,7.16902351
2012,2,9,15,6.9019917
2012,2,9,16,6.61085893
2012,2,9,17,6.30233678
2012,2,9,18,6.11598704
2012,2,9,19,5.96996666
2012,2,9,20,5.89059863
2012,2,9,21,5.87384189
2012,2,9,22,5.83265988
2012,2,9,23,5.79406124
2012,2,10,0,6.13385475
2012,2,10,1,6.10567292
2012,2,10,2,6.05136566
2012,2,10,3,5.96237148
2012,2,10,4,5.89951766
2012,2,10,5,5.82809251
2012,2,10,6,5.74219585
2012,2,10,7,5.76180735
2012,2,10,8,5.87623596
2012,2,10,9,6.22104907
2012,2,10,10,6.67441014
2012,2,10,11,7.10642362
2012,2,10,12,7.55271366
2012,2,10,13,7.6917659
2012,2,10,14,7.55253431
2012,2,10,15,7.33896438
2012,2,10,16,6.9953945
2012,2,10,17,6.69953248
2012,2,10,18,6.48070671
2012,2,10,19,6.32844916
2012,2,10,20,6.22317038
2012,2,10,21,6.23410719
2012,2,10,22,6.16165784
2012,2,10,23,6.13952909
2012,2,11,0,6.25985534
2012,2,11,1,6.23066948
2012,2,11,2,6.17540836
2012,2,11,3,6.08224853
2012,2,11,4,6.02542154
2012,2,11,5,5.95120069
2012,2,11,6,5.87535893
2012,2,11,7,5.88579901
2012,2,11,8,5.99807989
2012,2,11,9,6.35100369
2012,2,11,10,6.82578028
2012,2,11,11,7.23751591
2012,2,11,12,7.67498468
2012,2,11,13,7.83045931
2012,2,11,14,7.72462306
2012,2,11,15,7.46694268
2012,2,11,16,7.13934125
2012,2,11,17,6.8096609
2012,2,11,18,6.5979401
2012,2,11,19,6.43783451
2012,2,11,20,6.35369567
2012,2,11,21,6.38077593
2012,2,11,22,6.30185313
2012,2,11,23,6.26505652
2012,2,12,0,5.54783479
2012,2,12,1,5.52202862
2012,2,12,2,5.47254655
2012,2,12,3,5.39629362
2012,2,12,4,5.33896997
2012,2,12,5,5.27317797
2012,2,12,6,5.20100808
2012,2,12,7,5.21333222
2012,2,12,8,5.30660875
2012,2,12,9,5.62776841
2012,2,12,10,6.03953452
2012,2,12,11,6.4340375
2012,2,12,12,6.8142454
2012,2,12,13,6.93706361
2012,2,12,14,6.85876484
2012,2,12,15,6.62488054
2012,2,12,16,6.34539999
2012,2,12,17,6.030413
2012,2,12,18,5.86907009
2012,2,12,19,5.70033491
2012,2,12,20,5.64445385
2012,2,12,21,5.64483935
2012,2,12,22,5.59191815
2012,2,12,23,5.55025889
2012,2,13,0,5.32203577
2012,2,13,1,5.29767691
2012,2,13,2,5.24689204
2012,2,13,3,5.17390329
2012,2,13,4,5.11805919
2012,2,13,5,5.0583949
2012,2,13,6,4.98464786
2012,2,13,7,5.0013916
2012,2,13,8,5.10822842
2012,2,13,9,5.37441394
2012,2,13,10,5.80261861
2012,2,13,11,6.16142083
2012,2,13,12,6.53211487
2012,2,13,13,6.66156118
2012,2,13,14,6.58488225
2012,2,13,15,6.36285778
2012,2,13,16,6.07789101
2012,2,13,17,5.81012379
2012,2,13,18,5.61545082
2012,2,13,19,5.47518397
2012,2,13,20,5.40396989
2012,2,13,21,5.4031419
2012,2,13,22,5.35695219
2012,2,13,23,5.33204526
2012,2,14,0,5.8089739
2012,2,14,1,5.78145191
2012,2,14,2,5.73233227
2012,2,14,3,5.64166614
2012,2,14,4,5.59522048
2012,2,14,5,5.52191234
2012,2,14,6,5.44378907
2012,2,14,7,5.456566
2012,2,14,8,5.56901655
2012,2,14,9,5.88524327
2012,2,14,10,6.32252107
2012,2,14,11,6.71659052
2012,2,14,12,7.09494401
2012,2,14,13,7.26353971
2012,2,14,14,7.15984397
2012,2,14,15,6.93683452
2012,2,14,16,6.61726903
2012,2,14,17,6.30806371
2012,2,14,18,6.11792734
2012,2,14,19,5.98612888
2012,2,14,20,5.90729487
2012,2,14,21,5.88106796
2012,2,14,22,5.84504691
2012,2,14,23,5.80615699
2012,2,15,0,6.62687944
2012,2,15,1,6.5972889
2012,2,15,2,6.53777449
2012,2,15,3,6.43841523
2012,2,15,4,6.37590338
2012,2,15,5,6.29045554
2012,2,15,6,6.22159325
2012,2,15,7,6.22682129
2012,2,15,8,6.3481759
2012,2,15,9,6.714866
2012,2,15,10,7.20692435
2012,2,15,11,7.65418832
2012,2,15,12,8.11512651
2012,2,15,13,8.29667058
2012,2,15,14,8.21001621
2012,2,15,15,7.91412114
2012,2,15,16,7.54850445
2012,2,15,17,7.22577492
2012,2,15,18,7.00854512
2012,2,15,19,6.82384762
2012,2,15,20,6.74139744
2012,2,15,21,6.72243569
2012,2,15,22,6.66546466
2012,2,15,23,6.64557756
2012,2,16,0,7.14796289
2012,2,16,1,7.11523964
2012,2,16,2,7.04728371
2012,2,16,3,6.94721657
2012,2,16,4,6.87226034
2012,2,16,5,6.78491181
2012,2,16,6,6.71081465
2012,2,16,7,6.71700365
2012,2,16,8,6.85377221
2012,2,16,9,7.24145306
2012,2,16,10,7.80068516
2012,2,16,11,8.29099148
2012,2,16,12,8.79214561
2012,2,16,13,8.95560046
2012,2,16,14,8.81019147
2012,2,16,15,8.5619016
2012,2,16,16,8.17280923
2012,2,16,17,7.80834109
2012,2,16,18,7.55075958
2012,2,16,19,7.36063825
2012,2,16,20,7.24359136
2012,2,16,21,7.25496377
2012,2,16,22,7.22944753
2012,2,16,23,7.16639433
2012,2,17,0,7.35943201
2012,2,17,1,7.32521168
2012,2,17,2,7.25770744
2012,2,17,3,7.15262237
2012,2,17,4,7.09321025
2012,2,17,5,6.99941289
2012,2,17,6,6.9027868
2012,2,17,7,6.92403411
2012,2,17,8,7.05929367
2012,2,17,9,7.45866793
2012,2,17,10,8.02350706
2012,2,17,11,8.53235839
2012,2,17,12,9.02784149
2012,2,17,13,9.20234687
2012,2,17,14,9.12919102
2012,2,17,15,8.8143421
2012,2,17,16,8.42097984
2012,2,17,17,8.02415672
2012,2,17,18,7.76321381
2012,2,17,19,7.56085987
2012,2,17,20,7.47945801
2012,2,17,21,7.48158114
2012,2,17,22,7.40026683
2012,2,17,23,7.37292457
2012,2,18,0,5.52823568
2012,2,18,1,5.50257291
2012,2,18,2,5.45238918
2012,2,18,3,5.36987639
2012,2,18,4,5.32222449
2012,2,18,5,5.24429427
2012,2,18,6,5.18458728
2012,2,18,7,5.19625116
2012,2,18,8,5.29026238
2012,2,18,9,5.6047342
2012,2,18,10,6.0212898
2012,2,18,11,6.41112463
2012,2,18,12,6.79072782
2012,2,18,13,6.92144582
2012,2,18,14,6.84376227
2012,2,18,15,6.63059765
2012,2,18,16,6.32950052
2012,2,18,17,6.02345175
2012,2,18,18,5.84127319
2012,2,18,19,5.67965876
2012,2,18,20,5.61746883
2012,2,18,21,5.61557482
2012,2,18,22,5.5480515
2012,2,18,23,5.54972204
2012,2,19,0,4.96405155
2012,2,19,1,4.94126061
2012,2,19,2,4.89314312
2012,2,19,3,4.82309634
2012,2,19,4,4.77359936
2012,2,19,5,4.71550254
2012,2,19,6,4.64940611
2012,2,19,7,4.66100717
2012,2,19,8,4.76648893
2012,2,19,9,5.0304599
2012,2,19,10,5.40420129
2012,2,19,11,5.74361757
2012,2,19,12,6.08267653
2012,2,19,13,6.21260734
2012,2,19,14,6.13357969
2012,2,19,15,5.94037689
2012,2,19,16,5.67278681
2012,2,19,17,5.41157843
2012,2,19,18,5.24110657
2012,2,19,19,5.11855852
2012,2,19,20,5.03976209
2012,2,19,21,5.04061288
2012,2,19,22,4.98854051
2012,2,19,23,4.9806134
2012,2,20,0,5.9569212
2012,2,20,1,5.93054732
2012,2,20,2,5.87411182
2012,2,20,3,5.7920206
2012,2,20,4,5.7288626
2012,2,20,5,5.65761051
2012,2,20,6,5.59017857
2012,2,20,7,5.59630887
2012,2,20,8,5.70091981
2012,2,20,9,6.04063256
2012,2,20,10,6.46731343
2012,2,20,11,6.88576368
2012,2,20,12,7.3056444
2012,2,20,13,7.44200457
2012,2,20,14,7.31761031
2012,2,20,15,7.11759995
2012,2,20,16,6.80541683
2012,2,20,17,6.49213535
2012,2,20,18,6.29171359
2012,2,20,19,6.12953896
2012,2,20,20,6.05203472
2012,2,20,21,6.04077731
2012,2,20,22,5.9882112
2012,2,20,23,5.97440979
2012,2,21,0,6.25100042
2012,2,21,1,6.22142973
2012,2,21,2,6.16354891
2012,2,21,3,6.0734679
2012,2,21,4,6.01610731
2012,2,21,5,5.94018839
2012,2,21,6,5.86171775
2012,2,21,7,5.86850238
2012,2,21,8,5.99491647
2012,2,21,9,6.33137039
2012,2,21,10,6.78161153
2012,2,21,11,7.2505524
2012,2,21,12,7.67790968
2012,2,21,13,7.83252473
2012,2,21,14,7.6957162
2012,2,21,15,7.48400414
2012,2,21,16,7.12539694
2012,2,21,17,6.81408644
2012,2,21,18,6.58973797
2012,2,21,19,6.43124706
2012,2,21,20,6.357277
2012,2,21,21,6.3359664
2012,2,21,22,6.28973236
2012,2,21,23,6.25554372
2012,2,22,0,5.9299884
2012,2,22,1,5.90317755
2012,2,22,2,5.84643586
2012,2,22,3,5.76859639
2012,2,22,4,5.7115416
2012,2,22,5,5.63359952
2012,2,22,6,5.55958956
2012,2,22,7,5.57119487
2012,2,22,8,5.68093829
2012,2,22,9,6.00086749
2012,2,22,10,6.45126203
2012,2,22,11,6.86289428
2012,2,22,12,7.26860545
2012,2,22,13,7.42822385
2012,2,22,14,7.34365688
2012,2,22,15,7.10254415
2012,2,22,16,6.76789845
2012,2,22,17,6.44923461
2012,2,22,18,6.26667541
2012,2,22,19,6.09160638
2012,2,22,20,6.03355399
2012,2,22,21,6.03652291
2012,2,22,22,5.94977419
2012,2,22,23,5.94464272
2012,2,23,0,6.9765298
2012,2,23,1,6.94471165
2012,2,23,2,6.87845865
2012,2,23,3,6.77872137
2012,2,23,4,6.71955753
2012,2,23,5,6.61873604
2012,2,23,6,6.53851935
2012,2,23,7,6.547726
2012,2,23,8,6.68535641
2012,2,23,9,7.0669258
2012,2,23,10,7.57251191
2012,2,23,11,8.09284855
2012,2,23,12,8.55906023
2012,2,23,13,8.73456791
2012,2,23,14,8.61013558
2012,2,23,15,8.31983873
2012,2,23,16,7.96920544
2012,2,23,17,7.59051428
2012,2,23,18,7.39140511
2012,2,23,19,7.18684107
2012,2,23,20,7.11285927
2012,2,23,21,7.0688895
2012,2,23,22,7.03891806
2012,2,23,23,6.98225217
2012,2,24,0,6.21267551
2012,2,24,1,6.18489543
2012,2,24,2,6.12588256
2012,2,24,3,6.03642647
2012,2,24,4,5.97480276
2012,2,24,5,5.90309905
2012,2,24,6,5.81769996
2012,2,24,7,5.84220917
2012,2,24,8,5.95359892
2012,2,24,9,6.29616595
2012,2,24,10,6.73573623
2012,2,24,11,7.19806085
2012,2,24,12,7.62675674
2012,2,24,13,7.81185119
2012,2,24,14,7.68690373
2012,2,24,15,7.40922549
2012,2,24,16,7.11391297
2012,2,24,17,6.74814676
2012,2,24,18,6.53967043
2012,2,24,19,6.41261245
2012,2,24,20,6.30561904
2012,2,24,21,6.30860489
2012,2,24,22,6.23304109
2012,2,24,23,6.22567726
2012,2,25,0,6.49737561
2012,2,25,1,6.46893203
2012,2,25,2,6.41195739
2012,2,25,3,6.31738769
2012,2,25,4,6.25153365
2012,2,25,5,6.17061623
2012,2,25,6,6.08651501
2012,2,25,7,6.11002574
2012,2,25,8,6.22685178
2012,2,25,9,6.58582373
2012,2,25,10,7.0765023
2012,2,25,11,7.48739835
2012,2,25,12,7.98473853
2012,2,25,13,8.12437332
2012,2,25,14,8.04683885
2012,2,25,15,7.75187465
2012,2,25,16,7.40626368
2012,2,25,17,7.08307472
2012,2,25,18,6.87250321
2012,2,25,19,6.69197534
2012,2,25,20,6.59980676
2012,2,25,21,6.58793213
2012,2,25,22,6.53365022
2012,2,25,23,6.51323779
2012,2,26,0,5.7275713
2012,2,26,1,5.7013108
2012,2,26,2,5.64755514
2012,2,26,3,5.56665965
2012,2,26,4,5.50956101
2012,2,26,5,5.43637275
2012,2,26,6,5.37843055
2012,2,26,7,5.37986596
2012,2,26,8,5.47886245
2012,2,26,9,5.79905704
2012,2,26,10,6.22263972
2012,2,26,11,6.62203002
2012,2,26,12,7.01729592
2012,2,26,13,7.19292658
2012,2,26,14,7.05309966
2012,2,26,15,6.84499999
2012,2,26,16,6.54151289
2012,2,26,17,6.26467442
2012,2,26,18,6.03128425
2012,2,26,19,5.89106451
2012,2,26,20,5.8258601
2012,2,26,21,5.81978533
2012,2,26,22,5.75575997
2012,2,26,23,5.73732611
2012,2,27,0,5.50778351
2012,2,27,1,5.48308884
2012,2,27,2,5.43223652
2012,2,27,3,5.35328134
2012,2,27,4,5.29807747
2012,2,27,5,5.22959132
2012,2,27,6,5.16488589
2012,2,27,7,5.16926503
2012,2,27,8,5.27531754
2012,2,27,9,5.55923516
2012,2,27,10,5.99745406
2012,2,27,11,6.38919561
2012,2,27,12,6.76007755
2012,2,27,13,6.88916045
2012,2,27,14,6.78691829
2012,2,27,15,6.57694451
2012,2,27,16,6.28833839
2012,2,27,17,5.9853757
2012,2,27,18,5.80489465
2012,2,27,19,5.64324714
2012,2,27,20,5.60709376
2012,2,27,21,5.59071149
2012,2,27,22,5.53772315
2012,2,27,23,5.51582242
2012,2,28,0,6.29420988
2012,2,28,1,6.26515845
2012,2,28,2,6.21073308
2012,2,28,3,6.12231473
2012,2,28,4,6.04720167
2012,2,28,5,5.98074038
2012,2,28,6,5.90160043
2012,2,28,7,5.91035127
2012,2,28,8,6.02466284
2012,2,28,9,6.37685203
2012,2,28,10,6.83772155
2012,2,28,11,7.29229172
2012,2,28,12,7.71586075
2012,2,28,13,7.89067841
2012,2,28,14,7.76845783
2012,2,28,15,7.52201282
2012,2,28,16,7.19220005
2012,2,28,17,6.86097648
2012,2,28,18,6.66501782
2012,2,28,19,6.48331632
2012,2,28,20,6.39650834
2012,2,28,21,6.38157858
2012,2,28,22,6.33533614
2012,2,28,23,6.3056763
2012,2,29,0,6.62463005
2012,2,29,1,6.59491082
2012,2,29,2,6.53076124
2012,2,29,3,6.43839465
2012,2,29,4,6.37892104
2012,2,29,5,6.28575829
2012,2,29,6,6.20560447
2012,2,29,7,6.22819519
2012,2,29,8,6.34825651
2012,2,29,9,6.71100069
2012,2,29,10,7.20821665
2012,2,29,11,7.66802664
2012,2,29,12,8.14246152
2012,2,29,13,8.28478838
2012,2,29,14,8.17160025
2012,2,29,15,7.9182738
2012,2,29,16,7.56032833
2012,2,29,17,7.1978684
2012,2,29,18,7.02052094
2012,2,29,19,6.81913555
2012,2,29,20,6.72808537
2012,2,29,21,6.72835268
2012,2,29,22,6.67320162
2012,2,29,23,6.64691987
2012,3,1,0,8.0740208
2012,3,1,1,7.96102589
2012,3,1,2,7.86676658
2012,3,1,3,7.7844266
2012,3,1,4,7.71729651
2012,3,1,5,7.66506513
2012,3,1,6,7.60724075
2012,3,1,7,7.60330697
2012,3,1,8,7.80560061
2012,3,1,9,8.23033221
2012,3,1,10,8.91490878
2012,3,1,11,9.65029501
2012,3,1,12,10.2955676
2012,3,1,13,10.7520833
2012,3,1,14,10.9476385
2012,3,1,15,10.9311227
2012,3,1,16,10.5933378
2012,3,1,17,10.0803623
2012,3,1,18,9.54688167
2012,3,1,19,9.12650032
2012,3,1,20,8.78641774
2012,3,1,21,8.56543051
2012,3,1,22,8.39725493
2012,3,1,23,8.27239453
2012,3,2,0,7.55312533
2012,3,2,1,7.45226072
2012,3,2,2,7.35960386
2012,3,2,3,7.28100016
2012,3,2,4,7.21976294
2012,3,2,5,7.17072052
2012,3,2,6,7.1194605
2012,3,2,7,7.11423035
2012,3,2,8,7.30152501
2012,3,2,9,7.69777874
2012,3,2,10,8.34781442
2012,3,2,11,9.0014069
2012,3,2,12,9.65190821
2012,3,2,13,10.073962
2012,3,2,14,10.237891
2012,3,2,15,10.2356577
2012,3,2,16,9.87819653
2012,3,2,17,9.4352295
2012,3,2,18,8.95799471
2012,3,2,19,8.53559708
2012,3,2,20,8.21348347
2012,3,2,21,8.01122462
2012,3,2,22,7.8432426
2012,3,2,23,7.7415915
2012,3,3,0,7.53391379
2012,3,3,1,7.42914602
2012,3,3,2,7.33839598
2012,3,3,3,7.26264203
2012,3,3,4,7.20726236
2012,3,3,5,7.15454869
2012,3,3,6,7.10276924
2012,3,3,7,7.09768026
2012,3,3,8,7.285431
2012,3,3,9,7.6772088
2012,3,3,10,8.32193408
2012,3,3,11,8.99389669
2012,3,3,12,9.62140829
2012,3,3,13,10.0477485
2012,3,3,14,10.1995731
2012,3,3,15,10.1952675
2012,3,3,16,9.86557672
2012,3,3,17,9.40085899
2012,3,3,18,8.92221827
2012,3,3,19,8.49339846
2012,3,3,20,8.20089995
2012,3,3,21,7.99810815
2012,3,3,22,7.83384965
2012,3,3,23,7.72192856
2012,3,4,0,8.0598447
2012,3,4,1,7.94920757
2012,3,4,2,7.85170708
2012,3,4,3,7.76912684
2012,3,4,4,7.71194925
2012,3,4,5,7.65451895
2012,3,4,6,7.59388482
2012,3,4,7,7.59134263
2012,3,4,8,7.79164903
2012,3,4,9,8.20942182
2012,3,4,10,8.90198651
2012,3,4,11,9.62953909
2012,3,4,12,10.2821379
2012,3,4,13,10.7227617
2012,3,4,14,10.9234277
2012,3,4,15,10.9298393
2012,3,4,16,10.5532597
2012,3,4,17,10.0586619
2012,3,4,18,9.54103724
2012,3,4,19,9.11437906
2012,3,4,20,8.76130715
2012,3,4,21,8.53994472
2012,3,4,22,8.38469817
2012,3,4,23,8.26611081
2012,3,5,0,8.13526848
2012,3,5,1,8.02446679
2012,3,5,2,7.92525216
2012,3,5,3,7.8389547
2012,3,5,4,7.78249192
2012,3,5,5,7.72670464
2012,3,5,6,7.66593386
2012,3,5,7,7.66785618
2012,3,5,8,7.87158041
2012,3,5,9,8.28461713
2012,3,5,10,8.98692888
2012,3,5,11,9.71354844
2012,3,5,12,10.3863467
2012,3,5,13,10.8194106
2012,3,5,14,11.0087543
2012,3,5,15,11.0198223
2012,3,5,16,10.6726914
2012,3,5,17,10.1565507
2012,3,5,18,9.62709811
2012,3,5,19,9.17856599
2012,3,5,20,8.84355459
2012,3,5,21,8.63289401
2012,3,5,22,8.4543097
2012,3,5,23,8.33868828
2012,3,6,0,7.89884584
2012,3,6,1,7.79110729
2012,3,6,2,7.6936104
2012,3,6,3,7.6147918
2012,3,6,4,7.55185693
2012,3,6,5,7.4979666
2012,3,6,6,7.44200449
2012,3,6,7,7.44416667
2012,3,6,8,7.6395987
2012,3,6,9,8.0412819
2012,3,6,10,8.72600038
2012,3,6,11,9.42471541
2012,3,6,12,10.0694466
2012,3,6,13,10.5141996
2012,3,6,14,10.7189816
2012,3,6,15,10.7033704
2012,3,6,16,10.3448403
2012,3,6,17,9.87211481
2012,3,6,18,9.3638742
2012,3,6,19,8.91686949
2012,3,6,20,8.60435914
2012,3,6,21,8.3857361
2012,3,6,22,8.20958467
2012,3,6,23,8.10591627
2012,3,7,0,7.83612849
2012,3,7,1,7.72873644
2012,3,7,2,7.6294776
2012,3,7,3,7.5501092
2012,3,7,4,7.49219936
2012,3,7,5,7.44244566
2012,3,7,6,7.38349858
2012,3,7,7,7.37705835
2012,3,7,8,7.58098504
2012,3,7,9,7.97968436
2012,3,7,10,8.65440537
2012,3,7,11,9.35886217
2012,3,7,12,10.0018761
2012,3,7,13,10.416834
2012,3,7,14,10.627678
2012,3,7,15,10.6146007
2012,3,7,16,10.2543485
2012,3,7,17,9.780541
2012,3,7,18,9.28153812
2012,3,7,19,8.84083737
2012,3,7,20,8.51113817
2012,3,7,21,8.3177837
2012,3,7,22,8.15255767
2012,3,7,23,8.03209364
2012,3,8,0,10.3733389
2012,3,8,1,10.2335259
2012,3,8,2,10.1041642
2012,3,8,3,10.0001654
2012,3,8,4,9.91916553
2012,3,8,5,9.84632204
2012,3,8,6,9.77098096
2012,3,8,7,9.77501284
2012,3,8,8,10.0245527
2012,3,8,9,10.56412
2012,3,8,10,11.4725699
2012,3,8,11,12.36524
2012,3,8,12,13.2571954
2012,3,8,13,13.8437657
2012,3,8,14,14.0754643
2012,3,8,15,14.0642825
2012,3,8,16,13.5738746
2012,3,8,17,12.9499697
2012,3,8,18,12.2690647
2012,3,8,19,11.6936857
2012,3,8,20,11.288244
2012,3,8,21,11.0041554
2012,3,8,22,10.8142448
2012,3,8,23,10.639278
2012,3,9,0,12.0584148
2012,3,9,1,11.8927504
2012,3,9,2,11.7483088
2012,3,9,3,11.6223941
2012,3,9,4,11.5375058
2012,3,9,5,11.4504673
2012,3,9,6,11.3682464
2012,3,9,7,11.3676058
2012,3,9,8,11.6677785
2012,3,9,9,12.2917133
2012,3,9,10,13.3069567
2012,3,9,11,14.3944517
2012,3,9,12,15.4058123
2012,3,9,13,16.0725564
2012,3,9,14,16.3237064
2012,3,9,15,16.3411978
2012,3,9,16,15.7926785
2012,3,9,17,15.0570167
2012,3,9,18,14.2782358
2012,3,9,19,13.616156
2012,3,9,20,13.1259581
2012,3,9,21,12.7662358
2012,3,9,22,12.5471292
2012,3,9,23,12.3546163
2012,3,10,0,10.5868807
2012,3,10,1,10.4400119
2012,3,10,2,10.3132058
2012,3,10,3,10.2025149
2012,3,10,4,10.1231236
2012,3,10,5,10.0580315
2012,3,10,6,9.97712491
2012,3,10,7,9.97554458
2012,3,10,8,10.230619
2012,3,10,9,10.776104
2012,3,10,10,11.6975797
2012,3,10,11,12.6313624
2012,3,10,12,13.5324994
2012,3,10,13,14.1046031
2012,3,10,14,14.3291907
2012,3,10,15,14.3370877
2012,3,10,16,13.8792455
2012,3,10,17,13.1940746
2012,3,10,18,12.5382512
2012,3,10,19,11.9590567
2012,3,10,20,11.5114545
2012,3,10,21,11.2333927
2012,3,10,22,11.0063475
2012,3,10,23,10.8449803
2012,3,11,0,11.1825954
2012,3,11,1,11.0313274
2012,3,11,2,10.8927788
2012,3,11,3,10.7830398
2012,3,11,4,10.6963018
2012,3,11,5,10.6152751
2012,3,11,6,10.538172
2012,3,11,7,10.5473933
2012,3,11,8,10.8169893
2012,3,11,9,11.3942833
2012,3,11,10,12.3462848
2012,3,11,11,13.3624421
2012,3,11,12,14.2787125
2012,3,11,13,14.8759787
2012,3,11,14,15.1598497
2012,3,11,15,15.1551165
2012,3,11,16,14.6260597
2012,3,11,17,13.9732248
2012,3,11,18,13.2315223
2012,3,11,19,12.6306435
2012,3,11,20,12.1617101
2012,3,11,21,11.8488814
2012,3,11,22,11.6323495
2012,3,11,23,11.4829404
2012,3,12,0,11.9902381
2012,3,12,1,11.8261927
2012,3,12,2,11.6805654
2012,3,12,3,11.5535875
2012,3,12,4,11.4642043
2012,3,12,5,11.3855031
2012,3,12,6,11.2963781
2012,3,12,7,11.2921812
2012,3,12,8,11.5908424
2012,3,12,9,12.2159489
2012,3,12,10,13.2338966
2012,3,12,11,14.3306652
2012,3,12,12,15.3173007
2012,3,12,13,15.9790434
2012,3,12,14,16.2467368
2012,3,12,15,16.251676
2012,3,12,16,15.7184215
2012,3,12,17,14.9580159
2012,3,12,18,14.1930676
2012,3,12,19,13.5199652
2012,3,12,20,13.0446705
2012,3,12,21,12.6993588
2012,3,12,22,12.4554441
2012,3,12,23,12.2834298
2012,3,13,0,10.494926
2012,3,13,1,10.3517247
2012,3,13,2,10.2220073
2012,3,13,3,10.1166088
2012,3,13,4,10.0356375
2012,3,13,5,9.97261936
2012,3,13,6,9.88861927
2012,3,13,7,9.89042204
2012,3,13,8,10.1554191
2012,3,13,9,10.6897886
2012,3,13,10,11.5876288
2012,3,13,11,12.5382053
2012,3,13,12,13.4162017
2012,3,13,13,14.0147914
2012,3,13,14,14.2435607
2012,3,13,15,14.2284431
2012,3,13,16,13.735928
2012,3,13,17,13.1083354
2012,3,13,18,12.4397383
2012,3,13,19,11.8403382
2012,3,13,20,11.4196694
2012,3,13,21,11.1369303
2012,3,13,22,10.9135706
2012,3,13,23,10.7395173
2012,3,14,0,8.66676786
2012,3,14,1,8.54774781
2012,3,14,2,8.44055618
2012,3,14,3,8.35542443
2012,3,14,4,8.28456988
2012,3,14,5,8.22897338
2012,3,14,6,8.16385263
2012,3,14,7,8.17230629
2012,3,14,8,8.37986494
2012,3,14,9,8.83382604
2012,3,14,10,9.57214891
2012,3,14,11,10.3446258
2012,3,14,12,11.0739549
2012,3,14,13,11.5641314
2012,3,14,14,11.7383299
2012,3,14,15,11.7214032
2012,3,14,16,11.3803489
2012,3,14,17,10.8353686
2012,3,14,18,10.2549286
2012,3,14,19,9.77468226
2012,3,14,20,9.44044366
2012,3,14,21,9.1937441
2012,3,14,22,9.00806113
2012,3,14,23,8.88591829
2012,3,15,0,8.72498505
2012,3,15,1,8.60602168
2012,3,15,2,8.49607279
2012,3,15,3,8.41306363
2012,3,15,4,8.34463262
2012,3,15,5,8.28756327
2012,3,15,6,8.22139772
2012,3,15,7,8.22943383
2012,3,15,8,8.43754798
2012,3,15,9,8.90031469
2012,3,15,10,9.62871542
2012,3,15,11,10.4148592
2012,3,15,12,11.1410617
2012,3,15,13,11.6244652
2012,3,15,14,11.8347273
2012,3,15,15,11.8257661
2012,3,15,16,11.40971
2012,3,15,17,10.8909425
2012,3,15,18,10.3329618
2012,3,15,19,9.8462176
2012,3,15,20,9.48309007
2012,3,15,21,9.2492775
2012,3,15,22,9.06298409
2012,3,15,23,8.9262583
2012,3,16,0,9.01086576
2012,3,16,1,8.88703045
2012,3,16,2,8.7777439
2012,3,16,3,8.6897965
2012,3,16,4,8.61864639
2012,3,16,5,8.55434647
2012,3,16,6,8.4919439
2012,3,16,7,8.48961572
2012,3,16,8,8.72155314
2012,3,16,9,9.18164811
2012,3,16,10,9.95939143
2012,3,16,11,10.775092
2012,3,16,12,11.4997526
2012,3,16,13,12.0217317
2012,3,16,14,12.1894204
2012,3,16,15,12.2042522
2012,3,16,16,11.7971726
2012,3,16,17,11.2442209
2012,3,16,18,10.6816509
2012,3,16,19,10.1819392
2012,3,16,20,9.79697386
2012,3,16,21,9.57547451
2012,3,16,22,9.37944685
2012,3,16,23,9.2323889
2012,3,17,0,7.68823804
2012,3,17,1,7.58154036
2012,3,17,2,7.48413186
2012,3,17,3,7.4141183
2012,3,17,4,7.34996431
2012,3,17,5,7.30174223
2012,3,17,6,7.24080025
2012,3,17,7,7.25007308
2012,3,17,8,7.43692683
2012,3,17,9,7.8344102
2012,3,17,10,8.49845122
2012,3,17,11,9.18484472
2012,3,17,12,9.80312693
2012,3,17,13,10.2504203
2012,3,17,14,10.4014286
2012,3,17,15,10.4232392
2012,3,17,16,10.0825789
2012,3,17,17,9.59292462
2012,3,17,18,9.10222045
2012,3,17,19,8.67191259
2012,3,17,20,8.36866111
2012,3,17,21,8.15481583
2012,3,17,22,7.99587832
2012,3,17,23,7.89533481
2012,3,18,0,7.98803977
2012,3,18,1,7.87725391
2012,3,18,2,7.78041355
2012,3,18,3,7.69938578
2012,3,18,4,7.63930048
2012,3,18,5,7.58392639
2012,3,18,6,7.52514995
2012,3,18,7,7.52588478
2012,3,18,8,7.72236738
2012,3,18,9,8.13826391
2012,3,18,10,8.83290456
2012,3,18,11,9.53681427
2012,3,18,12,10.1870999
2012,3,18,13,10.6536681
