year,month,day,hour,PAR,temperature
2016,5,17,15,25.05147915,15.58873832
2016,5,17,16,26.98386869,15.43001518
2016,5,17,17,15.79107528,15.12696611
2016,5,17,18,13.6896505,14.62513227
2016,5,17,19,0.018271858,14.34248734
2016,5,17,20,0,14.00239361
2016,5,17,21,0,13.61188344
2016,5,17,22,0,13.25031214
2016,5,17,23,0,13.25786741
2016,5,18,0,0,14.03286021
2016,5,18,1,0,13.90971766
2016,5,18,2,0,13.76445879
2016,5,18,3,0,13.66697383
2016,5,18,4,0.905156942,13.59705279
2016,5,18,5,21.03328123,13.44713464
2016,5,18,6,45.6315029,13.56696908
2016,5,18,7,21.99279511,13.60648983
2016,5,18,8,130.3493168,13.92370603
2016,5,18,9,68.10937242,14.62643513
2016,5,18,10,81.29616262,15.04603653
2016,5,18,11,81.89693751,15.58898952
2016,5,18,12,161.3122848,16.73537144
2016,5,18,13,126.4880327,17.38559142
2016,5,18,14,136.423816,17.36715018
2016,5,18,15,53.26225726,17.04879534
2016,5,18,16,57.65297601,16.6112694
2016,5,18,17,66.91517215,16.19799581
2016,5,18,18,14.25764284,15.84984278
2016,5,18,19,0.564158606,15.26057513
2016,5,18,20,0,14.96734235
2016,5,18,21,0,14.48512858
2016,5,18,22,0,14.41050451
2016,5,18,23,0,14.26715422
2016,5,19,0,0,15.35180586
2016,5,19,1,0,15.20887064
2016,5,19,2,0,15.08751102
2016,5,19,3,0,14.9163042
2016,5,19,4,0.323165511,14.88768307
2016,5,19,5,20.82995389,14.74892323
2016,5,19,6,63.43747693,14.80063847
2016,5,19,7,69.39985586,14.83876127
2016,5,19,8,118.0755413,15.20397584
2016,5,19,9,155.5342134,15.84469706
2016,5,19,10,203.9667069,16.44096465
2016,5,19,11,299.2643415,17.31476489
2016,5,19,12,223.2127767,18.12613764
2016,5,19,13,336.3628136,17.87959511
2016,5,19,14,254.3577107,18.5326754
2016,5,19,15,187.0007659,18.17752726
2016,5,19,16,98.0131072,18.00911455
2016,5,19,17,36.46319579,17.72991256
2016,5,19,18,5.829646902,17.05483204
2016,5,19,19,1.099938214,16.46753286
2016,5,19,20,0,16.52508667
2016,5,19,21,0,16.03903947
2016,5,19,22,0,15.63023959
2016,5,19,23,0,15.8129293
2016,5,20,0,0,16.3064788
2016,5,20,1,0,16.14786177
2016,5,20,2,0,16.02789595
2016,5,20,3,0,15.90307756
2016,5,20,4,0.948304877,15.84309136
2016,5,20,5,20.24411855,15.71840286
2016,5,20,6,109.3682784,15.63189588
2016,5,20,7,139.3937164,15.88853153
2016,5,20,8,197.7261232,16.22409196
2016,5,20,9,278.6013136,16.64438711
2016,5,20,10,143.7399561,17.37710154
2016,5,20,11,214.2586924,18.63860565
2016,5,20,12,326.5148471,19.60919954
2016,5,20,13,130.3630297,19.4360523
2016,5,20,14,1.898419583,20.08273998
2016,5,20,15,221.007267,19.41621739
2016,5,20,16,141.6200594,19.16751888
2016,5,20,17,69.38421261,18.86260984
2016,5,20,18,30.58355742,18.36294082
2016,5,20,19,0.87317726,17.78185855
2016,5,20,20,0,17.1895324
2016,5,20,21,0,17.1923764
2016,5,20,22,0,16.91621588
2016,5,20,23,0,16.73851784
2016,5,21,0,0,16.31698769
2016,5,21,1,0,16.15306887
2016,5,21,2,0,15.99939342
2016,5,21,3,0,15.81686076
2016,5,21,4,0.547025614,15.71938303
2016,5,21,5,12.42294267,15.67424042
2016,5,21,6,31.74077732,15.64047867
2016,5,21,7,40.75601566,15.8559926
2016,5,21,8,120.3980197,16.12253228
2016,5,21,9,123.1217102,16.49683124
2016,5,21,10,100.7393356,17.22638511
2016,5,21,11,54.04434336,18.49027299
2016,5,21,12,144.9579398,19.46121314
2016,5,21,13,92.90651146,19.66909924
2016,5,21,14,146.6878216,19.53788008
2016,5,21,15,105.174566,19.30561642
2016,5,21,16,57.62271627,19.13760609
2016,5,21,17,5.271259439,18.93942927
2016,5,21,18,4.231517069,18.70811123
2016,5,21,19,0.220963763,18.01725624
2016,5,21,20,0,17.7207635
2016,5,21,21,0,17.07801473
2016,5,21,22,0,16.8264833
2016,5,21,23,0,16.68914242
2016,5,22,0,0,15.66885032
2016,5,22,1,0,15.52362619
2016,5,22,2,0,15.37969919
2016,5,22,3,0,15.26872501
2016,5,22,4,0.224836275,15.10568823
2016,5,22,5,6.73852352,14.9737338
2016,5,22,6,30.7782352,15.02750814
2016,5,22,7,29.78447288,15.26592652
2016,5,22,8,38.52018315,15.50453437
2016,5,22,9,45.97058633,16.17039746
2016,5,22,10,100.2551801,16.97884917
2016,5,22,11,118.9958437,17.93724144
2016,5,22,12,94.55542935,18.79332077
2016,5,22,13,132.5808783,19.04511951
2016,5,22,14,77.36214453,19.04743828
2016,5,22,15,94.30380461,18.46606948
2016,5,22,16,52.5683164,18.41395829
2016,5,22,17,62.76446345,18.6333334
2016,5,22,18,13.66304121,17.28815917
2016,5,22,19,0.070240249,16.97233369
2016,5,22,20,0,16.77648382
2016,5,22,21,0,16.47942538
2016,5,22,22,0,16.18363261
2016,5,22,23,0,16.08309707
2016,5,23,0,0,16.03050585
2016,5,23,1,0,15.86525686
2016,5,23,2,0,15.73373705
2016,5,23,3,0,15.63479674
2016,5,23,4,1.23485661,15.468525
2016,5,23,5,34.39622234,15.35784961
2016,5,23,6,42.70175389,15.44664279
2016,5,23,7,142.2261102,15.55501221
2016,5,23,8,127.8781607,15.79174416
2016,5,23,9,210.6629539,16.5650249
2016,5,23,10,371.2159708,17.26948948
2016,5,23,11,384.2647561,17.93645912
2016,5,23,12,460.9265121,19.11696774
2016,5,23,13,491.6250333,19.45418149
2016,5,23,14,262.5410611,18.81952613
2016,5,23,15,210.3972827,18.80470616
2016,5,23,16,187.584239,18.75181433
2016,5,23,17,151.6255728,18.16690712
2016,5,23,18,24.08035083,17.93413668
2016,5,23,19,1.447987539,17.38108955
2016,5,23,20,0,17.11402661
2016,5,23,21,0,16.95667179
2016,5,23,22,0,16.42374396
2016,5,23,23,0,16.32220061
2016,5,24,0,0,16.03066079
2016,5,24,1,0,15.86338674
2016,5,24,2,0,15.75707017
2016,5,24,3,0,15.6086859
2016,5,24,4,0.728436698,15.40362767
2016,5,24,5,42.56981461,15.42697616
2016,5,24,6,20.22721249,15.40437544
2016,5,24,7,78.39550783,15.59713154
2016,5,24,8,130.7247126,15.99727795
2016,5,24,9,219.9695981,16.50818907
2016,5,24,10,305.3687523,17.1630749
2016,5,24,11,257.9151011,18.14051401
2016,5,24,12,275.8233578,19.25314766
2016,5,24,13,201.3705234,19.24648307
2016,5,24,14,85.55321792,18.99829111
2016,5,24,15,141.7476929,19.10503786
2016,5,24,16,88.12084757,18.66337258
2016,5,24,17,42.00319144,18.20803162
2016,5,24,18,2.515207594,18.07513342
2016,5,24,19,0.588306925,17.2811605
2016,5,24,20,0,17.42309838
2016,5,24,21,0,16.76583286
2016,5,24,22,0,16.59341408
2016,5,24,23,0,16.52727935
2016,5,25,0,0,16.58109913
2016,5,25,1,0,16.42540053
2016,5,25,2,0,16.28628812
2016,5,25,3,0,16.10239224
2016,5,25,4,0.395946674,16.00472876
2016,5,25,5,6.574561323,15.87348302
2016,5,25,6,48.57852023,15.9095749
2016,5,25,7,123.9548793,16.15841204
2016,5,25,8,159.8818076,16.35537186
2016,5,25,9,168.3198232,17.05037107
2016,5,25,10,212.8244518,17.94185216
2016,5,25,11,168.6738827,18.79181062
2016,5,25,12,295.1085774,19.60648496
2016,5,25,13,287.1162581,20.36926985
2016,5,25,14,400.1274293,20.09492782
2016,5,25,15,176.4079267,20.01674481
2016,5,25,16,91.31482124,19.31627579
2016,5,25,17,55.85779597,19.10377867
2016,5,25,18,28.84616318,18.61867759
2016,5,25,19,0.116920728,18.07414059
2016,5,25,20,0,17.76206608
2016,5,25,21,0,17.3017324
2016,5,25,22,0,17.0981755
2016,5,25,23,0,17.10921612
2016,5,26,0,0,17.02204764
2016,5,26,1,0,16.84620541
2016,5,26,2,0,16.6981774
2016,5,26,3,0,16.55641508
2016,5,26,4,0.608858841,16.45280995
2016,5,26,5,29.2141361,16.35354715
2016,5,26,6,32.58274418,16.33534021
2016,5,26,7,153.788996,16.5287026
2016,5,26,8,156.6315896,16.84596237
2016,5,26,9,144.1046033,17.4838864
2016,5,26,10,247.2868255,18.24788851
2016,5,26,11,264.7099993,19.25875211
2016,5,26,12,196.851394,20.18328924
2016,5,26,13,212.7466395,20.22875598
2016,5,26,14,111.2069732,20.48100991
2016,5,26,15,189.5492027,20.43955972
2016,5,26,16,39.29252211,19.85434356
2016,5,26,17,220.2625627,19.59191936
2016,5,26,18,4.524653938,18.99513885
2016,5,26,19,0.073137813,18.55979179
2016,5,26,20,0,18.22179333
2016,5,26,21,0,17.93004614
2016,5,26,22,0,17.84460255
2016,5,26,23,0,17.4005505
2016,5,27,0,0,15.49226533
2016,5,27,1,0,15.33193444
2016,5,27,2,0,15.23587533
2016,5,27,3,0,15.07962932
2016,5,27,4,0.336710208,15.01622004
2016,5,27,5,23.59648091,14.8857312
2016,5,27,6,6.796265974,14.96469656
2016,5,27,7,102.6908089,14.98072173
2016,5,27,8,163.0843099,15.36562608
2016,5,27,9,120.0470526,16.0539677
2016,5,27,10,226.6859432,16.50994346
2016,5,27,11,232.9607968,17.34550569
2016,5,27,12,161.0477558,18.60495897
2016,5,27,13,124.1925149,18.9957202
2016,5,27,14,240.1652037,18.44100292
2016,5,27,15,70.08801219,18.68958443
2016,5,27,16,117.1952623,18.14703098
2016,5,27,17,46.75384388,17.84870429
2016,5,27,18,16.97881927,17.3692596
2016,5,27,19,0.16784888,16.93791321
2016,5,27,20,0,16.55289706
2016,5,27,21,0,16.00969676
2016,5,27,22,0,16.03185756
2016,5,27,23,0,16.0380582
2016,5,28,0,0,16.3036564
2016,5,28,1,0,16.15538445
2016,5,28,2,0,16.04946728
2016,5,28,3,0,15.85159137
2016,5,28,4,0.217984047,15.67933614
2016,5,28,5,10.6873647,15.65332499
2016,5,28,6,28.04096111,15.61512246
2016,5,28,7,31.49750555,15.93339816
2016,5,28,8,77.35873809,16.09915782
2016,5,28,9,129.3139944,16.66321213
2016,5,28,10,184.5341969,17.30592156
2016,5,28,11,195.8623846,18.43603208
2016,5,28,12,90.25454085,19.95783139
2016,5,28,13,169.2504507,19.87979137
2016,5,28,14,180.6847747,20.0872514
2016,5,28,15,124.8718326,19.16312288
2016,5,28,16,74.38961397,19.31385037
2016,5,28,17,110.2492426,18.59574069
2016,5,28,18,17.65830319,18.51104601
2016,5,28,19,0.787494668,17.69686587
2016,5,28,20,0,16.90105746
2016,5,28,21,0,17.32217154
2016,5,28,22,0,16.89929696
2016,5,28,23,0,16.93107902
2016,5,29,0,0,17.17251908
2016,5,29,1,0,17.00584523
2016,5,29,2,0,16.8908891
2016,5,29,3,0,16.70573336
2016,5,29,4,2.221463902,16.66106031
2016,5,29,5,72.49105317,16.52480854
2016,5,29,6,0.232809129,16.56684995
2016,5,29,7,166.0379197,16.66112383
2016,5,29,8,259.4663591,17.09154643
2016,5,29,9,193.0770267,17.7991815
2016,5,29,10,544.9442349,18.57198275
2016,5,29,11,309.0312313,19.5992038
2016,5,29,12,487.7380274,20.68455618
2016,5,29,13,551.9240572,20.86876402
2016,5,29,14,189.3078076,21.01614703
2016,5,29,15,298.9902064,20.88839636
2016,5,29,16,194.8620355,20.11475047
2016,5,29,17,115.4243164,19.67256948
2016,5,29,18,19.1727227,19.2818772
2016,5,29,19,1.409979637,18.76016377
2016,5,29,20,0,18.09229609
2016,5,29,21,0,17.71008803
2016,5,29,22,0,17.80430741
2016,5,29,23,0,17.70957896
2016,5,30,0,0,17.33916911
2016,5,30,1,0,17.16508951
2016,5,30,2,0,17.01018751
2016,5,30,3,0,16.83786129
2016,5,30,4,0.91249534,16.74735256
2016,5,30,5,13.68238182,16.6416106
2016,5,30,6,18.8621582,16.61982337
2016,5,30,7,38.87177055,16.83377036
2016,5,30,8,64.26283539,17.13792357
2016,5,30,9,117.5431868,17.7468244
2016,5,30,10,75.33169919,18.67358977
2016,5,30,11,120.9171032,19.74551835
2016,5,30,12,118.2668774,21.24440257
2016,5,30,13,47.63882409,21.42147059
2016,5,30,14,187.0642415,21.05471149
2016,5,30,15,102.5888327,20.68157441
2016,5,30,16,75.33701099,20.27872702
2016,5,30,17,56.73912518,20.05851692
2016,5,30,18,10.57214717,19.37932884
2016,5,30,19,0.629446992,18.95265512
2016,5,30,20,0,18.51432989
2016,5,30,21,0,18.20075427
2016,5,30,22,0,17.99977797
2016,5,30,23,0,17.57966531
2016,5,31,0,0,17.47733309
2016,5,31,1,0,17.28960603
2016,5,31,2,0,17.17444394
2016,5,31,3,0,17.0233605
2016,5,31,4,0.886932356,16.87159396
2016,5,31,5,13.15268955,16.83900575
2016,5,31,6,48.17774346,16.77611726
2016,5,31,7,71.80833497,17.03944017
2016,5,31,8,97.44065117,17.38908477
2016,5,31,9,106.1891572,17.92772504
2016,5,31,10,168.6659971,18.55083976
2016,5,31,11,203.3787397,19.77771594
2016,5,31,12,150.4642024,21.21898739
2016,5,31,13,173.3595437,21.35691826
2016,5,31,14,149.1863277,21.01147487
2016,5,31,15,83.00153685,20.89477435
2016,5,31,16,75.0800449,20.53592443
2016,5,31,17,28.10127619,20.04603535
2016,5,31,18,14.04134821,19.58423577
2016,5,31,19,0.27896285,19.13911529
2016,5,31,20,0,18.94915415
2016,5,31,21,0,18.26454509
2016,5,31,22,0,18.2206776
2016,5,31,23,0,18.04897536
2016,6,1,0,0,19.10159748
2016,6,1,1,0,18.89502798
2016,6,1,2,0,18.84146482
2016,6,1,3,0,18.68825021
2016,6,1,4,0.051549159,18.46091832
2016,6,1,5,52.97112408,18.36026084
2016,6,1,6,195.2919356,18.42139543
2016,6,1,7,202.592226,18.47653877
2016,6,1,8,159.2178857,18.55082162
2016,6,1,9,131.5583857,18.69843633
2016,6,1,10,134.1152824,19.55446004
2016,6,1,11,83.702046,19.9264701
2016,6,1,12,163.8052062,21.0365354
2016,6,1,13,104.0054764,21.45067908
2016,6,1,14,115.9143188,21.304684
2016,6,1,15,89.5682014,20.9231293
2016,6,1,16,156.8396955,20.96406182
2016,6,1,17,63.66453244,21.18278297
2016,6,1,18,36.66969522,20.63573239
2016,6,1,19,7.03308663,20.32906879
2016,6,1,20,0,20.12644542
2016,6,1,21,0,19.55757038
2016,6,1,22,0,19.44171581
2016,6,1,23,0,19.27686011
2016,6,2,0,0,19.60484978
2016,6,2,1,0,19.38355188
2016,6,2,2,0,19.22241245
2016,6,2,3,0,19.14785632
2016,6,2,4,0.372261515,19.06359285
2016,6,2,5,42.12345347,19.13196662
2016,6,2,6,71.6969049,18.89704198
2016,6,2,7,63.75774107,18.92612878
2016,6,2,8,118.0600032,19.17275945
2016,6,2,9,98.83479198,19.62218414
2016,6,2,10,34.99185506,19.85479257
2016,6,2,11,41.04849809,20.59679073
2016,6,2,12,63.66864915,21.14025203
2016,6,2,13,31.42106284,21.87771051
2016,6,2,14,69.39276902,21.87494498
2016,6,2,15,58.99780903,21.6382575
2016,6,2,16,54.58268088,21.9433902
2016,6,2,17,56.49142446,21.38417016
2016,6,2,18,27.06276831,20.90379254
2016,6,2,19,2.075323188,21.08913814
2016,6,2,20,0,20.26078584
2016,6,2,21,0,20.03822715
2016,6,2,22,0,19.94987391
2016,6,2,23,0,19.61164282
2016,6,3,0,0,19.37463539
2016,6,3,1,0,19.15724289
2016,6,3,2,0,19.20690752
2016,6,3,3,0,18.96621459
2016,6,3,4,0.010808362,18.75756387
2016,6,3,5,31.69950698,18.62385806
2016,6,3,6,83.58628879,18.82292458
2016,6,3,7,115.3489429,18.54432977
2016,6,3,8,128.5220697,18.90822084
2016,6,3,9,95.41057987,19.37286942
2016,6,3,10,41.00188509,19.69266504
2016,6,3,11,12.75553931,20.44831578
2016,6,3,12,45.50033749,21.32745315
2016,6,3,13,39.07434994,21.95583954
2016,6,3,14,53.54029081,21.54160953
2016,6,3,15,52.76067178,21.63363089
2016,6,3,16,47.40346752,21.34953013
2016,6,3,17,39.93332383,21.39103223
2016,6,3,18,24.29604066,20.63718792
2016,6,3,19,4.652575079,20.294893
2016,6,3,20,0,20.19521412
2016,6,3,21,0,19.83954646
2016,6,3,22,0,19.72043789
2016,6,3,23,0,19.30760809
2016,6,4,0,0,19.31047474
2016,6,4,1,0,19.0772181
2016,6,4,2,0,19.11399219
2016,6,4,3,0,18.86185246
2016,6,4,4,0.58375436,18.69031295
2016,6,4,5,50.73323678,18.64718077
2016,6,4,6,84.03295088,18.67663817
2016,6,4,7,177.3786791,18.57820846
2016,6,4,8,72.71132251,18.77217901
2016,6,4,9,73.88977812,19.18482418
2016,6,4,10,72.76667589,19.67229506
2016,6,4,11,45.64392516,20.20663725
2016,6,4,12,107.4070079,21.18980641
2016,6,4,13,67.67367341,21.59551289
2016,6,4,14,59.9543625,21.37134301
2016,6,4,15,69.72430371,21.16982182
2016,6,4,16,6.593416648,20.97640996
2016,6,4,17,40.72172057,21.25891919
2016,6,4,18,18.91937262,20.36659905
2016,6,4,19,5.673247386,20.4037542
2016,6,4,20,0,20.12702347
2016,6,4,21,0,19.6625699
2016,6,4,22,0,19.66316494
2016,6,4,23,0,18.87843315
2016,6,5,0,0,19.22084156
2016,6,5,1,0,19.00283131
2016,6,5,2,0,18.90149609
2016,6,5,3,0,18.83021149
2016,6,5,4,0.736055016,18.81484288
2016,6,5,5,140.3457779,18.58083462
2016,6,5,6,181.8737143,18.55589855
2016,6,5,7,36.59134034,18.5636089
2016,6,5,8,73.74366265,18.83631111
2016,6,5,9,335.3089073,19.09056479
2016,6,5,10,238.4876884,19.56742775
2016,6,5,11,226.3469427,20.27801668
2016,6,5,12,159.2035374,20.87455804
2016,6,5,13,93.52920481,21.66237142
2016,6,5,14,200.4097678,21.44908082
2016,6,5,15,197.4141594,21.43219177
2016,6,5,16,145.9302666,21.38003506
2016,6,5,17,193.1720097,20.79692194
2016,6,5,18,91.69072868,20.67517362
2016,6,5,19,7.385600003,20.0197985
2016,6,5,20,0,20.08181627
2016,6,5,21,0,19.91023973
2016,6,5,22,0,19.44932554
2016,6,5,23,0,19.44383672
2016,6,6,0,0,17.1276722
2016,6,6,1,0,16.96460171
2016,6,6,2,0,17.00522095
2016,6,6,3,0,16.66732194
2016,6,6,4,0.448000325,16.5981355
2016,6,6,5,55.94664918,16.54892684
2016,6,6,6,20.32229074,16.51295121
2016,6,6,7,80.87698707,16.62715204
2016,6,6,8,205.1953441,16.75178104
2016,6,6,9,110.9361612,16.98332827
2016,6,6,10,100.7865776,17.37875453
2016,6,6,11,100.5697982,17.85894624
2016,6,6,12,126.7624412,18.88808049
2016,6,6,13,81.81092987,19.14260854
2016,6,6,14,94.15354979,19.07864937
2016,6,6,15,105.6668795,18.79208564
2016,6,6,16,132.5907803,19.14377659
2016,6,6,17,73.99758074,18.51627303
2016,6,6,18,34.87636783,18.16108862
2016,6,6,19,4.898905753,18.12383901
2016,6,6,20,0,17.99819628
2016,6,6,21,0,17.5314827
2016,6,6,22,0,17.3796774
2016,6,6,23,0,17.02150682
2016,6,7,0,0,17.64506707
2016,6,7,1,0,17.44996791
2016,6,7,2,0,17.40406651
2016,6,7,3,0,17.19669416
2016,6,7,4,0.48648275,17.17437442
2016,6,7,5,36.83472368,16.95137041
2016,6,7,6,86.30637003,17.00054749
2016,6,7,7,343.6718474,17.00728463
2016,6,7,8,183.3856975,17.07009445
2016,6,7,9,243.9624259,17.49866735
2016,6,7,10,150.5201216,17.74952949
2016,6,7,11,120.0203177,18.76391894
2016,6,7,12,154.050537,19.32529375
2016,6,7,13,137.7226728,19.56308997
2016,6,7,14,87.72131109,19.87708389
2016,6,7,15,111.987065,19.83635394
2016,6,7,16,109.5035142,19.35518045
2016,6,7,17,125.8951384,19.64602304
2016,6,7,18,26.33608104,18.93470042
2016,6,7,19,9.002538894,18.56635716
2016,6,7,20,0,18.45589108
2016,6,7,21,0,18.43351809
2016,6,7,22,0,18.11278771
2016,6,7,23,0,17.99552637
2016,6,8,0,0,17.08339965
2016,6,8,1,0,16.90381565
2016,6,8,2,0,16.799937
2016,6,8,3,0,16.80517947
2016,6,8,4,0.633314457,16.63717881
2016,6,8,5,50.54651741,16.42889374
2016,6,8,6,86.1649121,16.42734002
2016,6,8,7,159.7256201,16.56701005
2016,6,8,8,81.13477417,16.65396689
2016,6,8,9,118.2368158,16.77210568
2016,6,8,10,156.0520559,17.42428116
2016,6,8,11,147.6230517,17.92302913
2016,6,8,12,111.1489329,18.45204194
2016,6,8,13,123.1707686,19.17482849
2016,6,8,14,76.02498257,19.00510998
2016,6,8,15,122.1024059,19.17949389
2016,6,8,16,37.40239462,18.66456999
2016,6,8,17,76.57774627,19.00587402
2016,6,8,18,46.61105627,18.54939332
2016,6,8,19,4.22782775,18.10804683
2016,6,8,20,0,17.83239234
2016,6,8,21,0,17.55276794
2016,6,8,22,0,17.31874063
2016,6,8,23,0,17.5343328
2016,6,9,0,0,18.90496136
2016,6,9,1,0,18.69340333
2016,6,9,2,0,18.62229108
2016,6,9,3,0,18.47555322
2016,6,9,4,0.309042433,18.38172352
2016,6,9,5,109.2054582,18.36173094
2016,6,9,6,111.4537935,18.3153169
2016,6,9,7,311.1482819,18.18404176
2016,6,9,8,269.5017299,18.31504012
2016,6,9,9,154.315,18.92051911
2016,6,9,10,94.34462658,19.38864996
2016,6,9,11,196.4178009,20.10930751
2016,6,9,12,117.9112741,20.63242625
2016,6,9,13,161.8175585,20.80347581
2016,6,9,14,94.10853921,21.26992914
2016,6,9,15,95.48045482,20.73631734
2016,6,9,16,81.57424043,20.77838078
2016,6,9,17,68.49727161,20.82027935
2016,6,9,18,69.1824977,20.1445312
2016,6,9,19,12.97331824,20.1415249
2016,6,9,20,0,19.61505211
2016,6,9,21,0,19.31391362
2016,6,9,22,0,19.16572853
2016,6,9,23,0,19.17520333
2016,6,10,0,0,18.62204223
2016,6,10,1,0,18.42412704
2016,6,10,2,0,18.3388774
2016,6,10,3,0,18.24570309
2016,6,10,4,0.583057163,18.05266021
2016,6,10,5,6.098037453,17.92451884
2016,6,10,6,90.82513413,17.89741154
2016,6,10,7,285.1171082,18.03862773
2016,6,10,8,85.60043974,18.20167895
2016,6,10,9,193.8820425,18.38203422
2016,6,10,10,149.558228,18.81578203
2016,6,10,11,145.6181591,19.79268945
2016,6,10,12,221.7419895,20.28141995
2016,6,10,13,68.69257904,20.90403429
2016,6,10,14,118.8532802,21.14419172
2016,6,10,15,92.99378457,20.75545863
2016,6,10,16,139.6375153,20.59459673
2016,6,10,17,90.98869916,20.56718174
2016,6,10,18,33.67033501,20.30117126
2016,6,10,19,1.717372109,19.87033139
2016,6,10,20,0,19.64036991
2016,6,10,21,0,19.16627858
2016,6,10,22,0,18.72426843
2016,6,10,23,0,18.40732983
2016,6,11,0,0,19.75003318
2016,6,11,1,0,19.51974079
2016,6,11,2,0,19.36780411
2016,6,11,3,0,19.36085881
2016,6,11,4,0.477612928,19.18643054
2016,6,11,5,25.55434541,19.13139681
2016,6,11,6,102.9826537,18.8695472
2016,6,11,7,235.6865222,19.16922082
2016,6,11,8,181.5851315,19.17630741
2016,6,11,9,136.3978652,19.55281546
2016,6,11,10,204.9152449,20.11314247
2016,6,11,11,117.5559302,20.61891343
2016,6,11,12,159.8206914,21.19732485
2016,6,11,13,93.70233151,21.98370692
2016,6,11,14,150.5296872,22.118918
2016,6,11,15,120.4254794,22.11141096
2016,6,11,16,140.3058713,21.64866825
2016,6,11,17,99.46727846,21.45091229
2016,6,11,18,48.79963884,21.42580696
2016,6,11,19,12.34819578,20.96963803
2016,6,11,20,0,20.7488058
2016,6,11,21,0,20.17701828
2016,6,11,22,0,20.49467608
2016,6,11,23,0,19.58360553
2016,6,12,0,0,20.43131922
2016,6,12,1,0,20.19877655
2016,6,12,2,0,20.04085757
2016,6,12,3,0,20.06296783
2016,6,12,4,0.466647896,20.03528866
2016,6,12,5,62.50442162,19.62007749
2016,6,12,6,179.5370571,19.72522289
2016,6,12,7,207.6245763,19.81415355
2016,6,12,8,133.2003464,19.95788455
2016,6,12,9,128.7974323,20.45540634
2016,6,12,10,91.89895206,20.79132017
2016,6,12,11,124.3877131,21.32697883
2016,6,12,12,161.5595815,22.3653678
2016,6,12,13,98.89142244,22.6568993
2016,6,12,14,85.23513667,22.86430576
2016,6,12,15,102.894677,22.94968481
2016,6,12,16,141.8496242,22.78663649
2016,6,12,17,92.42035934,22.64939386
2016,6,12,18,1.817472165,22.08553009
2016,6,12,19,8.0537316,21.60995257
2016,6,12,20,0,21.32625228
2016,6,12,21,0,21.37268797
2016,6,12,22,0,20.6012821
2016,6,12,23,0,20.76722927
2016,6,13,0,0,19.9247345
2016,6,13,1,0,19.7187711
2016,6,13,2,0,19.69954731
2016,6,13,3,0,19.42368233
2016,6,13,4,0.295337931,19.36599635
2016,6,13,5,24.00809877,19.34971966
2016,6,13,6,104.3197183,19.28438123
2016,6,13,7,261.2644822,19.35074283
2016,6,13,8,112.9006082,19.48854837
2016,6,13,9,89.39584971,19.83856883
2016,6,13,10,63.81756298,20.43133476
2016,6,13,11,113.1501367,20.81268166
2016,6,13,12,115.5225099,21.60036249
2016,6,13,13,86.59393848,22.11678622
2016,6,13,14,99.61663829,22.19531681
2016,6,13,15,106.9563336,22.08530365
2016,6,13,16,28.43836732,21.79679731
2016,6,13,17,99.0589955,21.6808562
2016,6,13,18,26.11758289,21.50241893
2016,6,13,19,6.625856686,21.5848276
2016,6,13,20,0,21.01734059
2016,6,13,21,0,20.65584557
2016,6,13,22,0,20.57194653
2016,6,13,23,0,19.69125955
2016,6,14,0,0,18.55496874
2016,6,14,1,0,18.34807232
2016,6,14,2,0,18.26268037
2016,6,14,3,0,18.18468378
2016,6,14,4,0.484126257,18.01578665
2016,6,14,5,27.66078338,18.04021131
2016,6,14,6,44.87660326,17.88405705
2016,6,14,7,111.1133526,17.83527735
2016,6,14,8,59.87903904,17.87335941
2016,6,14,9,80.8993862,18.45815962
2016,6,14,10,48.23081985,18.78924719
2016,6,14,11,123.9263039,19.64041771
2016,6,14,12,136.8730807,20.36653609
2016,6,14,13,81.19974363,20.99108173
2016,6,14,14,103.3232275,20.92038942
2016,6,14,15,107.7623342,20.93835397
2016,6,14,16,102.3261021,20.57232377
2016,6,14,17,14.19050489,20.34024069
2016,6,14,18,53.99979534,20.18081572
2016,6,14,19,2.011961684,19.72300072
2016,6,14,20,0,19.83485351
2016,6,14,21,0,19.33747732
2016,6,14,22,0,19.0791221
2016,6,14,23,0,18.67475995
2016,6,15,0,0,18.64960535
2016,6,15,1,0,18.44767649
2016,6,15,2,0,18.28620709
2016,6,15,3,0,18.27528453
2016,6,15,4,0.443792639,18.18956686
2016,6,15,5,110.011977,18.1458111
2016,6,15,6,548.617023,17.91951947
2016,6,15,7,660.9539432,18.01092843
2016,6,15,8,263.476611,18.13279308
2016,6,15,9,292.8468863,18.47600187
2016,6,15,10,259.7757005,18.97605409
2016,6,15,11,172.1669761,19.79668641
2016,6,15,12,312.352348,20.60757096
2016,6,15,13,350.9284369,20.99487485
2016,6,15,14,166.0189736,20.96756402
2016,6,15,15,188.907303,20.44004208
2016,6,15,16,49.25466513,20.73804385
2016,6,15,17,154.6642244,20.53787508
2016,6,15,18,132.4982793,20.02640247
2016,6,15,19,11.74319621,19.77855965
2016,6,15,20,0,19.79901162
2016,6,15,21,0,19.16283505
2016,6,15,22,0,19.04165767
2016,6,15,23,0,18.9902926
2016,6,16,0,0,19.1146468
2016,6,16,1,0,18.92214836
2016,6,16,2,0,18.82718297
2016,6,16,3,0,18.5416336
2016,6,16,4,0.106972955,18.51436915
2016,6,16,5,11.08113115,18.55561941
2016,6,16,6,117.0194738,18.48431609
